"","id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"15","HALLMARK_IL2_STAT5_SIGNALING",0.0212862136466349,450,0.955068608286914,0.843598335869478,0.999999999284517,225601,126,191,1.27622920277636,4.18765461476234e-05,0.00104691365369058
"16","HALLMARK_GLYCOLYSIS",0.0186303009903435,390,0.945725739655519,0.872842956827099,0.999999999284517,258419,94,192,0.947148607252262,0.797943970369484,0.999996751195937
"17","HALLMARK_MITOTIC_SPINDLE",0.0177895543338286,368,0.934551468263371,0.910300495950341,0.999999999284517,239497,96,188,0.98788157134867,0.597465121139862,0.999996751195937
"18","HALLMARK_KRAS_SIGNALING_UP",0.0267661963921638,558,0.941820225040839,0.928395930720497,0.999999999284517,277261,124,190,1.26258197320615,9.88433825273027e-05,0.00164738970878838
"19","HALLMARK_COAGULATION",0.00974464651190241,191,0.885498339787879,0.959738636035479,0.999999999284517,181540,63,126,0.967300705278906,0.681174878206962,0.999996751195937
"20","HALLMARK_SPERMATOGENESIS",0.0131276047095482,261,0.898205044860444,0.963921461434927,0.999999999284517,260276,67,129,1.00479298067731,0.513108072011816,0.999996751195937
"21","HALLMARK_ANGIOGENESIS",0.00424768605829688,77,0.81895264105969,0.96813951935149,0.999999999284517,162846,25,35,1.38185815039844,0.0139953760930333,0.0777520894057403
"22","HALLMARK_INFLAMMATORY_RESPONSE",0.0205773940791319,417,0.915516453552982,0.968882492886837,0.999999999284517,258362,108,190,1.09966817021181,0.0874232100193191,0.358037190719242
"23","HALLMARK_APICAL_JUNCTION",0.0172714205541232,347,0.907657267253902,0.96913155115735,0.999999999284517,246094,95,179,1.02674376537984,0.383647522199305,0.871926186816603
"24","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.00257097033189068,43,0.75559985202965,0.976132575016599,0.999999999284517,137597,14,43,0.629870226693241,0.996409540609633,0.999996751195937
"25","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0290676407150137,588,0.913877565762684,0.988190163441988,0.999999999284517,277974,119,196,1.17457942783867,0.00657742422915275,0.0469816016368054
"26","HALLMARK_APICAL_SURFACE",0.00541787071536947,96,0.80050319440879,0.98937398206876,0.999999999284517,216992,24,42,1.10548652031875,0.290688027755901,0.789772367523339
"27","HALLMARK_PROTEIN_SECRETION",0.00915784483878251,171,0.843574227824443,0.989957538938954,0.999999999284517,254900,48,94,0.98788157134867,0.589488950144495,0.999996751195937
"28","HALLMARK_ANDROGEN_RESPONSE",0.0113306166864936,211,0.841297079546391,0.995623610043669,0.999999999284517,253922,52,98,1.02652319743884,0.432605724559305,0.940447227302837
"29","HALLMARK_ADIPOGENESIS",0.0147749761482945,274,0.837807508155068,0.998892734196563,0.999999999284517,223848,83,191,0.840690665320934,0.990942792224971,0.999996751195937
"30","HALLMARK_G2M_CHECKPOINT",0.0186070679967809,351,0.852215925068432,0.999106709617854,0.999999999284517,286172,93,195,0.922656057342956,0.88399126175428,0.999996751195937
"31","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0224556711982548,430,0.865093180781964,0.999124032120183,0.999999999284517,257346,113,190,1.15057873364754,0.0182585565344981,0.0912927826724907
"32","HALLMARK_BILE_ACID_METABOLISM",0.010124933897017,178,0.794233643112994,0.999394463304084,0.999999999284517,299623,49,109,0.86968320291131,0.934197931126117,0.999996751195937
"33","HALLMARK_HYPOXIA",0.0207559614427185,392,0.853225222784373,0.999476341554661,0.999999999284517,260372,102,190,1.03857549408893,0.315908947009335,0.789772367523339
"34","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.00764293492517205,128,0.756606871925267,0.999595870224224,0.999999999284517,238246,48,109,0.851934566117201,0.95547012670076,0.999996751195937
"35","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00912531640112063,155,0.767368981506683,0.999758247742371,0.999999999284517,266118,37,98,0.730410736639174,0.998005000670094,0.999996751195937
"36","HALLMARK_MTORC1_SIGNALING",0.0154535462907787,277,0.80978939573728,0.99988609598539,0.999999999284517,269634,79,189,0.808642917640567,0.997534560607936,0.999996751195937
"37","HALLMARK_MYC_TARGETS_V2",0.00298387329839185,38,0.575338838398442,0.999930258867997,0.999999999284517,223062,13,56,0.449103898879492,0.999996751195937,0.999996751195937
"38","HALLMARK_APOPTOSIS",0.0147220496113629,258,0.791720522738835,0.999961065149812,0.999999999284517,251855,75,155,0.936097456721522,0.817869680223356,0.999996751195937
"39","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0229177031415612,422,0.831882206425794,0.999962539853762,0.999999999284517,291343,110,190,1.1200323955861,0.049457887699679,0.224808580453086
"40","HALLMARK_HEME_METABOLISM",0.0148565089744677,255,0.775432295092964,0.999991117079528,0.999999999284517,152913,89,190,0.906208029156027,0.921780017700368,0.999996751195937
"41","HALLMARK_E2F_TARGETS",0.0126906565427381,209,0.74401667510574,0.999997256716084,0.999999999284517,189996,77,194,0.767857260891502,0.999711281305668,0.999996751195937
"42","HALLMARK_PEROXISOME",0.00773974173152368,114,0.665424606004364,0.999998772777879,0.999999999284517,208382,44,97,0.877551155304574,0.911921736583017,0.999996751195937
"43","HALLMARK_NOTCH_SIGNALING",0.00367379799587563,43,0.528778339073105,0.999998869547716,0.999999999284517,183494,18,30,1.16076084633469,0.233705730377483,0.730330407429634
"44","HALLMARK_MYC_TARGETS_V1",0.0113358878606202,179,0.713375128240595,0.999999341640785,0.999999999284517,157990,66,184,0.693933114656606,0.999994878029275,0.999996751195937
"45","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.00631000425621185,87,0.622888157613209,0.9999993532242,0.999999999284517,188710,27,69,0.757017943261752,0.986708940926103,0.999996751195937
"46","HALLMARK_COMPLEMENT",0.0176929933000129,295,0.753253531754042,0.999999882342331,0.999999999284517,195118,100,185,1.04573049219341,0.283646009604184,0.789772367523339
"47","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00610062818190482,80,0.592428446878528,0.999999888180263,0.999999999284517,206530,38,83,0.885721127725263,0.882871661899556,0.999996751195937
"48","HALLMARK_UV_RESPONSE_DN",0.02749707932105,473,0.777132457463683,0.999999996946601,0.999999999284517,288955,89,136,1.26602592308563,0.000785919406196989,0.00654932838497491
"49","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.00569097710603535,66,0.523935192401142,0.999999998541747,0.999999999284517,215793,23,39,1.14091878058538,0.226827522789399,0.730330407429634
"50","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0162880648942216,253,0.701732359454555,0.999999999284517,0.999999999284517,228152,84,176,0.923332491402592,0.871381409188749,0.999996751195937
