"","id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"16","HALLMARK_FATTY_ACID_METABOLISM",0.0117300484586203,1422,1.34719253957405,0,0,297270,102,147,1.00343151878532,0.515308080676579,0.629537291625266
"17","HALLMARK_KRAS_SIGNALING_UP",0.0267661963921638,3224,1.33856126073667,0,0,254498,157,190,1.19495335511076,1.57193307177561e-05,0.000157193307177561
"18","HALLMARK_ADIPOGENESIS",0.0147749761482945,1764,1.32678841674236,0,0,267813,130,191,0.98427144666808,0.66056334835338,0.768096916689977
"19","HALLMARK_COAGULATION",0.00974464651190241,1139,1.29893528215274,0,0,162331,89,126,1.0214670526197,0.399872811880129,0.53602511391361
"20","HALLMARK_ESTROGEN_RESPONSE_LATE",0.0184162181336891,2143,1.2931580261636,0,0,239089,147,190,1.11884167644128,0.00730206050410453,0.0243402016803484
"21","HALLMARK_MITOTIC_SPINDLE",0.0177895543338286,2070,1.29310906505312,0,0,293368,137,188,1.05382287008853,0.151007391333069,0.279643317283461
"22","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0162880648942216,1888,1.28813795826235,0,0,176779,135,176,1.10924122606366,0.0161914561434586,0.0505983004483082
"23","HALLMARK_IL2_STAT5_SIGNALING",0.0212862136466349,2463,1.28586647641849,0,0,255601,153,191,1.15841177954013,0.000428535086480109,0.00306096490342935
"24","HALLMARK_ALLOGRAFT_REJECTION",0.0152371343819206,1725,1.25810150144459,0,0,185583,133,169,1.1380722603418,0.00355248457014123,0.0169431537276675
"25","HALLMARK_MYC_TARGETS_V2",0.00298387329839185,414,1.5418773970548,1.11022302462516e-16,2.22044604925031e-16,246260,40,56,1.0329442105143,0.418099588852616,0.53602511391361
"26","HALLMARK_HYPOXIA",0.0207559614427185,2102,1.12543323331411,4.07344307173929e-08,7.83354436872941e-08,192512,147,190,1.11884167644128,0.00730206050410453,0.0243402016803484
"27","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.00257097033189068,284,1.22758381534082,0.000440842397420926,0.000816374810038752,105703,31,43,1.04255299386793,0.408082786260079,0.53602511391361
"28","HALLMARK_TGF_BETA_SIGNALING",0.00689465865349119,665,1.07186170440931,0.0390129739159415,0.0696660248498955,199663,41,50,1.18581995367042,0.0303133581807554,0.0891569358257513
"29","HALLMARK_KRAS_SIGNALING_DN",0.0194667122465564,1823,1.04069612719597,0.0444918200933836,0.0767100346437648,246738,138,183,1.09051815011674,0.0370036115013672,0.10278780972602
"30","HALLMARK_PEROXISOME",0.00773974173152368,710,1.01944020828751,0.308286164707647,0.513810274512746,159283,63,97,0.939233807910944,0.843448176692826,0.938501191715837
"31","HALLMARK_APICAL_JUNCTION",0.0172714205541232,1566,1.00761257181357,0.384490057556341,0.62014525412313,173921,141,179,1.13912395058952,0.00255721720223478,0.0159826075139674
"32","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.00631000425621185,571,1.00562563359114,0.452137943301133,0.70646553640802,146982,51,69,1.06887270479306,0.235975642941952,0.406854556796469
"33","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0224556711982548,2002,0.990758738557996,0.665852074131307,1,256341,148,190,1.12645284430823,0.00452831949894883,0.0188679979122868
"34","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.00569097710603535,485,0.947075886324935,0.890096966530579,1,198196,32,39,1.18656155464207,0.0530482257243431,0.126305299343674
"35","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.012207789419918,1023,0.931254712532616,0.990091163070836,1,217067,113,187,0.873859754563438,0.995662503785223,0.999010884895767
"36","HALLMARK_HEME_METABOLISM",0.0148565089744677,1252,0.936520823298751,0.991178864399685,1,169199,131,190,0.997062990570123,0.559425954003915,0.665983278576089
"37","HALLMARK_MYC_TARGETS_V1",0.0113358878606202,938,0.919553869708391,0.995736305415185,1,170419,108,184,0.848810677335667,0.999010884895767,0.999010884895767
"38","HALLMARK_ANDROGEN_RESPONSE",0.0113306166864936,937,0.919000869383788,0.995952575856537,1,190030,80,98,1.1805076691592,0.00372749382008686,0.0169431537276675
"39","HALLMARK_APICAL_SURFACE",0.00541787071536947,430,0.882002258425314,0.996344030373131,1,254593,33,42,1.13623863156573,0.121932452340495,0.260786094367447
"40","HALLMARK_APOPTOSIS",0.0147220496113629,1220,0.920918999006528,0.998402817216922,1,147949,114,155,1.06359932901989,0.1343569269945,0.260786094367447
"41","HALLMARK_PANCREAS_BETA_CELLS",0.00532850108126963,403,0.840484806171873,0.999851628876769,1,255721,27,36,1.08459142104002,0.286581026649703,0.46222746233823
"42","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00610062818190482,438,0.797865034198119,0.999999610338285,1,114379,61,83,1.06281247684243,0.231957119030736,0.406854556796469
"43","HALLMARK_GLYCOLYSIS",0.0186303009903435,1441,0.85955562836892,0.999999998703065,1,204825,135,192,1.01680445722502,0.396395518452944,0.53602511391361
"44","HALLMARK_NOTCH_SIGNALING",0.00367379799587563,196,0.592885293010103,1,1,167181,25,30,1.20510157893335,0.0633691216657504,0.144020731058524
"45","HALLMARK_MTORC1_SIGNALING",0.0154535462907787,1012,0.727750033507005,1,1,170573,131,189,1.00233845612869,0.516220579132718,0.629537291625266
"46","HALLMARK_HEDGEHOG_SIGNALING",0.0068652302857532,369,0.597311856493874,1,1,271952,32,36,1.28544168419558,0.00527841334439971,0.0203015897861527
"47","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00912531640112063,487,0.593076763084296,1,1,206120,63,98,0.929649789462874,0.875202559353172,0.951307129731708
"48","HALLMARK_PROTEIN_SECRETION",0.00915784483878251,486,0.589756678028957,1,1,206961,73,94,1.12305210972938,0.0436315638620648,0.109078909655162
"49","HALLMARK_E2F_TARGETS",0.0126906565427381,642,0.562187022899611,1,1,222649,123,194,0.916871098198779,0.964163826673037,0.999010884895767
"50","HALLMARK_DNA_REPAIR",0.00744450355803454,365,0.544862604004919,1,1,129806,86,138,0.901206398158857,0.965094335946835,0.999010884895767
