segment_id,average_shap_value,reliability_shap_value,z_score,gene_symbol
chr16:12804194-12804287,-0.00039902890609676696,0.00039902890609676696,6.730464319778384,CPPED1
chr19:10404797-10404940,-0.0003990289060967661,0.0003990289060967661,6.730464319778369,CDC37
chr18:49813159-49813404,0.00039773557131072814,0.00039773557131072814,6.708021188794484,ACAA2
chr8:142669058-142669202,-0.0003833393217068705,0.0003833393217068705,6.458204266661065,JRK
chr10:132396318-132396504,-0.0003833393217068705,0.0003833393217068705,6.458204266661065,PWWP2B
chr17:48036864-48036949,-0.0003833393217022958,0.0003833393217022958,6.458204266581681,COPZ2
chr14:91061294-91061609,-0.00037549520637929185,0.00037549520637929185,6.32208598572558,C14orf159
chr7:29565226-29565474,-0.00036903537403117434,0.00036903537403117434,6.209989052210883,PRR15
chr7:151245045-151245326,-0.0003676515799004363,0.0003676515799004363,6.185976187741331,SMARCD3
chr7:151877568-151877618,-0.0003676515799004335,0.0003676515799004335,6.185976187741282,PRKAG2
chr1:18631207-18631697,-0.0003676515799002913,0.0003676515799002913,6.185976187738815,PAX7
chr17:59963953-59964154,-0.00036765157990028825,0.00036765157990028825,6.1859761877387625,RNFT1
chr10:43135870-43137624,-0.00036425230592210874,0.00036425230592210874,6.1269888690908925,CSGALNACT2
chr20:59006935-59007461,0.0003617302571499992,0.0003617302571499992,6.083223966490847,CTSZ
chr19:3932642-3933203,-0.00035196592101462506,0.00035196592101462506,5.913784253569945,NMRK2
chr11:64744675-64744700,-0.00035196592101462506,0.00035196592101462506,5.913784253569945,RASGRP2
chr11:83194545-83195109,-0.00035196592101462506,0.00035196592101462506,5.913784253569945,ANKRD42
chr20:3203371-3203541,-0.0003519659210146235,0.0003519659210146235,5.913784253569918,ITPA
chr4:124157-124898,-0.00034990432548572117,0.00034990432548572117,5.87800955780635,ZNF718
chr6:75204802-75204814,-0.00034990432548437714,0.00034990432548437714,5.878009557783027,COL12A1
chr20:62474306-62474563,-0.0003480448639375079,0.0003480448639375079,5.845742476199512,GATA5
chr4:10456943-10457540,-0.0003467378785724461,0.0003467378785724461,5.823062467853056,ZNF518B
chr3:36990715-36992664,0.0003416717885988859,0.0003416717885988859,5.735151029855576,MLH1
chr11:111977122-111977169,-0.00034151011043939336,0.00034151011043939336,5.732345442199621,DIXDC1
chr10:117372628-117373956,0.00033782769805586947,0.00033782769805586947,5.668444846350587,PDZD8
chr9:133275239-133275308,-0.00033628262908406655,0.00033628262908406655,5.641633392976216,ABO
chr1:23555207-23555232,-0.0003362826290840619,0.0003362826290840619,5.641633392976135,ID3
chr2:58240323-58241688,-0.0003362826290840619,0.0003362826290840619,5.641633392976135,FANCL
chr1:167629779-167630043,0.00033172767694190144,0.00033172767694190144,5.562591687258929,RCSD1
chr1:6236585-6236624,-0.00032838621204226516,0.00032838621204226516,5.504607524743415,ICMT
chr7:76303582-76303629,-0.0003283862120388469,0.0003283862120388469,5.504607524684098,HSPB1
chr17:48728071-48728695,-0.0003206020422453447,0.0003206020422453447,5.369529473616162,HOXB13
chr8:143159621-143159690,-0.0003206020422452187,0.0003206020422452187,5.369529473613976,LY6H
chr3:30606679-30606743,-0.0003206020422452187,0.0003206020422452187,5.369529473613976,TGFBR2
chr19:57612723-57613962,0.0003197272285818833,0.0003197272285818833,5.354348904866671,ZNF134
chr9:135075364-135075383,-0.0003153758489667762,0.0003153758489667762,5.278839776281622,OLFM1
chr1:201739430-201740920,0.0003137271483716271,0.0003137271483716271,5.250230011965691,NAV1
chr14:77022027-77023716,-0.0003127628869436456,0.0003127628869436456,5.233497263597271,CIPC
chr11:113874602-113875177,-0.0003127628869436454,0.0003127628869436454,5.233497263597267,USP28
chr11:61680466-61680484,-0.00031165362701678046,0.00031165362701678046,5.214248368336304,DAGLA
chr14:23152873-23154136,-0.00031165362701678014,0.00031165362701678014,5.214248368336299,SLC7A8
chr19:37654926-37654964,-0.00031165362701678014,0.00031165362701678014,5.214248368336299,ZFP30
chr18:31498278-31499330,-0.00030687356881501054,0.00030687356881501054,5.131300415887301,DSG2
chr12:53983828-53983892,-0.00030492456626184176,0.00030492456626184176,5.097479536668013,HOXC10
chr7:520638-520674,-0.00030492456626184176,0.00030492456626184176,5.097479536668013,PDGFA
chr17:48646841-48646938,-0.00030492456626184176,0.00030492456626184176,5.097479536668013,HOXB9
chr8:144409884-144409930,-0.00030492456626184176,0.00030492456626184176,5.097479536668013,CPSF1
chr19:7294844-7294992,-0.00030492456626184176,0.00030492456626184176,5.097479536668013,INSR
chr16:56191147-56191688,-0.0003049245662618372,0.0003049245662618372,5.097479536667934,GNAO1
chrX:21838920-21840077,0.00030323256933939135,0.00030323256933939135,5.068118454785096,MBTPS2
chr19:55370830-55370854,-0.0003010057387123581,0.0003010057387123581,5.029476448105189,IL11
chr2:237966356-237966384,-0.00029970410123372835,0.00029970410123372835,5.006889241187239,UBE2F
chr11:119339642-119339670,-0.00029708714440131103,0.00029708714440131103,4.961477406909558,MFRP
chr1:149900213-149900265,-0.0002961196605383813,0.0002961196605383813,4.9446887398954695,BOLA1
chr2:70258293-70258347,0.00029572755269386514,0.00029572755269386514,4.937884525078637,PCYOX1
chr3:30606572-30606658,-0.00029447488223902313,0.00029447488223902313,4.916147038852207,TGFBR2
chr1:19643704-19643779,-0.00029316879241579326,0.00029316879241579326,4.893482570768684,NBL1
chr15:41621547-41621602,-0.00029253542454408193,0.00029253542454408193,4.882491790763958,MGA
chr1:112395583-112395957,-0.0002923851519310202,0.0002923851519310202,4.879884122606693,CTTNBP2NL
chr15:40107909-40108488,-0.00028925069232175544,0.00028925069232175544,4.8254921056797135,BMF
chr9:120842516-120843075,-0.0002892506923216388,0.0002892506923216388,4.825492105677689,PSMD5
chr18:44681153-44683070,-0.0002892506923216388,0.0002892506923216388,4.825492105677689,SETBP1
chr19:48751749-48751808,-0.0002892506923215273,0.0002892506923215273,4.825492105675756,FUT1
chr5:88886927-88888741,-0.0002861164003607827,0.0002861164003607827,4.771102997939605,MEF2C
chr17:47695526-47695958,0.000284014627146406,0.000284014627146406,4.734631102141316,TBKBP1
chr9:69173588-69175405,0.00028372842689428524,0.00028372842689428524,4.729664692967675,TJP2
chr14:61694914-61695034,-0.000278200681060828,0.000278200681060828,4.633742179226313,HIF1A
chr16:30091069-30091104,-0.0002782006810580337,0.0002782006810580337,4.6337421791778235,TBX6
chr2:9004015-9004064,-0.0002735810207651451,0.0002735810207651451,4.553577598302389,MBOAT2
chr13:37059411-37059911,-0.0002735810207651451,0.0002735810207651451,4.553577598302389,SUPT20H
chr7:2631344-2631489,-0.0002735810207651451,0.0002735810207651451,4.553577598302389,TTYH3
chr14:104794729-104794844,-0.0002735810207651451,0.0002735810207651451,4.553577598302389,AKT1
chr9:136663488-136663567,-0.0002735810207651451,0.0002735810207651451,4.553577598302389,EGFL7
chr11:86668599-86670293,0.0002724845288029122,0.0002724845288029122,4.534550264469857,ME3
chr16:57091134-57091536,0.00027172985843196366,0.00027172985843196366,4.521454532283807,CPNE2
chr3:179450948-179451769,0.000271729858426498,0.000271729858426498,4.521454532188962,GNB4
chr19:50333587-50334018,-0.000269664342732308,0.000269664342732308,4.485611810123171,NR1H2
chr6:2902230-2902238,-0.0002686463353431443,0.0002686463353431443,4.4679464125600585,SERPINB9
chrX:48521342-48522562,0.00026864128794188764,0.00026864128794188764,4.467858825425811,EBP
chr12:112012174-112012499,0.0002686412879416446,0.0002686412879416446,4.467858825421594,TMEM116
chr2:19990558-19990721,-0.00026745217405203803,0.00026745217405203803,4.447224230986109,WDR35
chr2:950763-950841,-0.0002657479860084897,0.0002657479860084897,4.417651597592635,SNTG2
chr10:31321470-31322328,0.00026573080641418526,0.00026573080641418526,4.417353481521386,ZEB1
chr14:75428564-75428693,0.00026573080641418526,0.00026573080641418526,4.417353481521386,JDP2
chrX:46912549-46913546,0.000264798114181133,0.000264798114181133,4.401168550767168,JADE3
chr14:91413858-91415716,-0.00026418153638788755,0.00026418153638788755,4.39046912759774,CCDC88C
chr16:86516986-86518039,-0.0002638698753519446,0.0002638698753519446,4.38506089955984,FOXF1
chr15:89245229-89245388,-0.00026313726689652516,0.00026313726689652516,4.372348005959221,FANCI
chr2:45651722-45652302,0.00026273134302957685,0.00026273134302957685,4.365304042854111,PRKCE
chr16:25015609-25015781,-0.00025791629318969075,0.00025791629318969075,4.281748883418905,ARHGAP17
chr8:118111392-118112263,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,EXT1
chr7:16421235-16421604,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,ISPD
chr5:88881043-88881725,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,MEF2C
chr16:31010648-31010844,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,STX1B
chr1:161166792-161166915,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,PPOX
chr8:53844254-53844848,-0.0002579162931894824,0.0002579162931894824,4.28174888341529,ATP6V1H
chr16:69330931-69331107,-0.0002579162931894809,0.0002579162931894809,4.281748883415263,PDF
chrX:134459908-134461181,0.0002571119798008535,0.0002571119798008535,4.2677917000719185,HPRT1
chr16:28063205-28063224,-0.00025670614870966794,0.00025670614870966794,4.260749346896905,GSG1L
chr1:117061103-117061118,0.0002537332208387683,0.0002537332208387683,4.209160376792232,TTF2
chr11:6418458-6418596,-0.0002531247446262109,0.0002531247446262109,4.1986015396787275,APBB1
chr8:143213519-143214459,-0.00025269596980607496,0.00025269596980607496,4.191161045883318,GPIHBP1
chr1:32901850-32902003,-0.00024954366370613114,0.00024954366370613114,4.136459340287762,TMEM54
chr1:156079794-156079846,-0.000249543663703533,0.000249543663703533,4.136459340242676,MEX3A
chr8:41309025-41309038,-0.00024954366370353144,0.00024954366370353144,4.1364593402426495,SFRP1
chr19:14071903-14073349,0.0002477347119614271,0.0002477347119614271,4.105068751100648,CTB-55O6
chr17:81131960-81133032,-0.00024747633656202516,0.00024747633656202516,4.100585184282226,AATK
chr16:89702446-89702508,-0.00024617154106225766,0.00024617154106225766,4.077943176486104,SPATA2L
chr19:45499096-45499118,-0.00024476941556573703,0.00024476941556573703,4.053612209350628,RTN2
chr5:123511887-123512121,0.0002447355344876666,0.0002447355344876666,4.05302427382054,CEP120
chr11:108123107-108123729,-0.00024238252676862609,0.00024238252676862609,4.012192726556358,ACAT1
chr8:102124311-102124366,-0.00024225743659105658,0.00024225743659105658,4.01002204710793,NCALD
chr9:136799861-136799957,-0.00024225743659105658,0.00024225743659105658,4.01002204710793,CCDC183
chr19:40596965-40597023,-0.00024225743659105658,0.00024225743659105658,4.01002204710793,LTBP4
chr10:131982410-131982482,0.00024174065685486545,0.00024174065685486545,4.00105441132301,BNIP3
chr11:47981137-47981185,0.0002417364108258623,0.0002417364108258623,4.000980730334834,PTPRJ
chr4:2419147-2419503,0.0002417364108258613,0.0002417364108258613,4.000980730334816,ZFYVE28
chr9:83975657-83977003,0.00024173641082339274,0.00024173641082339274,4.000980730291979,RMI1
chr18:48947110-48947399,-0.00023964827605546816,0.00023964827605546816,3.964745501320754,SMAD7
chr19:48740159-48740397,-0.00023599579072894743,0.00023599579072894743,3.9013642272030573,RASIP1
chr1:149832010-149832470,0.00023573833301157352,0.00023573833301157352,3.896896584844549,HIST2H4A
chr14:75427346-75427454,0.00023573833301139974,0.00023573833301139974,3.896896584841534,JDP2
chr3:38453446-38453741,0.00023573833301139974,0.00023573833301139974,3.896896584841534,ACVR2B
chr14:39430502-39431045,-0.0002344305650077371,0.0002344305650077371,3.874202995432524,FBXO33
chr14:20684811-20685033,-0.0002344305650077371,0.0002344305650077371,3.874202995432524,RNASE4
chr12:54033367-54033411,-0.0002344305650077371,0.0002344305650077371,3.874202995432524,HOXC5
chr11:14645293-14645564,0.00023405552930872093,0.00023405552930872093,3.867695032136773,PDE3B
chr14:64971910-64972109,-0.00023286541647897318,0.00023286541647897318,3.8470431031760937,RAB15
chr8:98940493-98940553,-0.0002318220277569706,0.0002318220277569706,3.8289372654550275,OSR2
chr16:28209866-28209914,-0.00023164361305965756,0.00023164361305965756,3.825841250050143,XPO6
chr7:151086924-151088021,0.00022974049569675508,0.00022974049569675508,3.792816612721573,FASTK
chr8:142613791-142613849,-0.00022973535709300142,0.00022973535709300142,3.7927274429579803,ARC
chr1:171315019-171315718,-0.0002280647872886993,0.0002280647872886993,3.7637381840743367,FMO4
chr3:47577899-47577965,-0.0002266333783046357,0.0002266333783046357,3.738899063014844,CSPG5
chr9:37036426-37036445,-0.00022660562516540773,0.00022660562516540773,3.7384174650978688,PAX5
chr6:7911333-7911740,-0.00022660562516531776,0.00022660562516531776,3.738417465096308,TXNDC5
chr10:87861921-87862239,-0.00022660562516531776,0.00022660562516531776,3.738417465096308,PTEN
chr17:41622471-41623765,-0.00022660562516531503,0.00022660562516531503,3.7384174650962603,KRT17
chr8:127740975-127741846,0.00022637080517473002,0.00022637080517473002,3.734342653328088,MYC
chr8:28494827-28495332,0.00022374291786839395,0.00022374291786839395,3.6887411434455113,FZD3
chr3:32391405-32392328,0.00022374291786822996,0.00022374291786822996,3.6887411434426656,CMTM7
chr2:70291273-70292493,-0.0002209084681516861,0.0002209084681516861,3.6395551732342035,SNRPG
chr21:18244234-18244670,-0.00022090846815091657,0.00022090846815091657,3.6395551732208498,CHODL
chr14:55024291-55026219,-0.00022090846815040637,0.00022090846815040637,3.6395551732119964,WDHD1
chr2:12718429-12718451,-0.00022090846814971655,0.00022090846814971655,3.639555173200026,TRIB2
chr6:145815131-145815847,0.00022074423274880283,0.00022074423274880283,3.6367052099463586,FBXO30
chr11:67583703-67583717,-0.00022034719751442487,0.00022034719751442487,3.6298154905430327,GSTP1
chr16:67843401-67843553,-0.0002187828168990552,0.0002187828168990552,3.6026689238238707,NUTF2
chr9:4297108-4298343,-0.0002187828168990552,0.0002187828168990552,3.6026689238238707,GLIS3
chr6:31829149-31829259,0.00021474708431721873,0.00021474708431721873,3.532637191956858,HSPA1L
chr17:2265978-2267396,-0.0002135689070521559,0.0002135689070521559,3.512192379857553,SMG6
chr5:177432136-177432236,-0.0002135689070521559,0.0002135689070521559,3.512192379857553,GRK6
chr9:133147393-133148390,-0.00021096236859211972,0.00021096236859211972,3.466961334729374,RALGDS
chr2:160492460-160493152,-0.00021096236859211972,0.00021096236859211972,3.466961334729374,RBMS1
chr4:119628659-119629275,-0.00021096236859211972,0.00021096236859211972,3.466961334729374,PDE5A
chr9:33446162-33447298,-0.00021096236859211685,0.00021096236859211685,3.466961334729324,AQP3
chr5:179341918-179343906,-0.00021096236859203307,0.00021096236859203307,3.4669613347278703,ADAMTS2
chr11:68314514-68314977,-0.00020898562958522637,0.00020898562958522637,3.432659147135263,LRP5
chr11:124758277-124758902,-0.00020660178127008443,0.00020660178127008443,3.391292425571745,ESAM
chr1:1302841-1304465,-0.00020660178127008427,0.00020660178127008427,3.391292425571742,ACAP3
chr7:128361453-128362234,0.0002057519637189073,0.0002057519637189073,3.3765456122799593,PRRT4
chr17:74431539-74431624,-0.00020575017538707928,0.00020575017538707928,3.3765145795064715,GPRC5C
chr14:23366546-23366603,-0.00020575017538707928,0.00020575017538707928,3.3765145795064715,EFS
chr12:51172804-51172927,-0.00020575017538707928,0.00020575017538707928,3.3765145795064715,TFCP2
chr8:545178-545225,-0.00020426120324061275,0.00020426120324061275,3.3506765696769545,TDRP
chr1:109396492-109396632,-0.00020374150549676463,0.00020374150549676463,3.3416582979478346,SORT1
chr10:72275027-72275895,0.0002033195014788718,0.0002033195014788718,3.3343352973206666,DDIT4
chr1:23425292-23425649,-0.00020314454246285696,0.00020314454246285696,3.3312992480659624,TCEA3
chr3:151086741-151087034,-0.0002031445424622095,0.0002031445424622095,3.3312992480547274,MED12L
chr1:207049746-207050435,-0.0002031445424622081,0.0002031445424622081,3.331299248054703,YOD1
chr7:2521836-2523111,-0.00020053923411176902,0.00020053923411176902,3.286089548916062,LFNG
chr9:35080855-35080886,0.00019975565933768268,0.00019975565933768268,3.2724922410261525,FANCG
chr15:73633717-73634081,-0.00019923670547933482,0.00019923670547933482,3.263486877880255,NPTN
chr12:22335193-22335890,-0.00019532964106820793,0.00019532964106820793,3.1956879140790724,ST8SIA1
chr11:69638885-69638942,-0.00019532964106820793,0.00019532964106820793,3.1956879140790724,CCND1
chr12:2003489-2004233,-0.00019532964106820793,0.00019532964106820793,3.1956879140790724,DCP1B
chr14:91507650-91508950,-0.00019532964106820793,0.00019532964106820793,3.1956879140790724,SMEK1
chr18:26549351-26549700,-0.00019532964106820793,0.00019532964106820793,3.1956879140790724,KCTD1
chr9:85740610-85741253,0.00019375974666227262,0.00019375974666227262,3.1684456670107704,AGTPBP1
chr11:320889-320941,-0.00019309739704567922,0.00019309739704567922,3.1569519691973293,IFITM2
chr9:136669696-136669761,-0.00019309739704567922,0.00019309739704567922,3.1569519691973293,EGFL7
chr3:69385776-69386002,-0.0001923044465936369,0.0001923044465936369,3.143191965947564,FRMD4B
