segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,gene_symbol
chr9:135693407-135704498,-0.007538099795112292,0.007538099795112292,0.0001823505693351482,0.70941189541709,0.3393109570376048,0.1821063721396688,0.15720458489793598,M,-0.002174530606003833,SOHLH1
chr10:26438341-26567803,-0.007382996438657095,0.007382996438657095,0.00017392063272899318,0.6950760180282782,0.517537845343033,0.7695178206681074,-0.2519799753250743,U,0.0023347610776734123,APBB1IP
chr16:11679083-11742857,0.00735898692115181,0.00735898692115181,0.00018004027526280435,0.6928568687655754,0.7418837712271075,0.5732697734646386,0.16861399776246888,M,-0.0017650801645952233,SNN
chr17:74326210-74355820,-0.007219301512532039,0.007219301512532039,0.00016181324250581474,0.6799460399044505,0.4665887585726244,0.25294489336513926,0.21364386520748513,M,-0.002291302074082075,KIF19
chr5:34656328-34832612,0.006978779636015403,0.006978779636015403,0.00015067957560913222,0.6577151081575581,0.3245634307949667,0.6660448048592019,-0.34148137406423523,U,0.0020942147274736955,RAI14
chr13:71437966-71867204,0.006817169899652883,0.006817169899652883,0.00014661215762803732,0.6427778597428179,0.47252978288153236,0.6166128538601032,-0.14408307097857087,U,0.0019818530897130933,DACH1
chr2:56183990-56386172,0.006615197632208857,0.006615197632208857,0.000131362143350737,0.6241099873756959,0.19917702280632293,0.5307487202508102,-0.3315716974444873,U,0.0021564063232390037,CCDC85A
chr16:76235055-76235623,-0.00033758999419327687,0.006607515483222498,4.391559453376453e-05,0.6233999424839024,0.1330566405833333,0.9827473966666667,-0.8496907560833333,U,0.0046729447937921016,RPL18P13
chr11:57181747-57191717,0.006543120149078201,0.006543120149078201,0.00012634433370905366,0.6174480170336568,0.1035305441996527,0.4042655763157051,-0.3007350321160524,U,0.002228630487598124,LRRC55
chr5:40909497-40984643,0.00651258048197145,0.00651258048197145,0.00013893746053421715,0.6146252997621323,0.26109117884251754,0.569455123311713,-0.30836394446919546,U,0.0017491845537937526,C7
chr1:220829255-220832429,-2.3103361184643404e-05,0.006387959775154226,4.1437002567813654e-05,0.6031068696399909,0.0,0.0410156255,-0.0410156255,U,0.004499212360748255,LINC01352
chr5:178208471-178232802,-0.005912670975165051,0.005912670975165051,0.00011147903034625962,0.5591769243657991,0.7026552254135505,0.788742566569768,-0.08608734115621752,U,0.0021642807352979256,HNRNPAB
chr22:18605815-18611919,-0.0007451452167475776,0.005911315425610792,3.553021789710153e-05,0.5590516337683005,0.775589911157236,0.45996093801190474,0.3156289731453312,M,-0.004170470568544801,RN7SKP131
chr11:122028325-122556721,0.005907612650484219,0.005907612650484219,9.976319069798075e-05,0.5587093940423135,0.19344991002338768,0.5672451352664306,-0.37379522524304293,U,0.002197945067038556,MIR100HG
chrX:17737449-17754988,-0.005822872778280508,0.005822872778280508,9.72590373884873e-05,0.5508770656799876,0.37695312,0.9894748244444442,-0.6125217044444442,U,0.002417772827470667,SCML1
chr10:93757840-93806272,0.005801449020491105,0.005801449020491105,0.00010326119709325475,0.5488969127555394,0.3396453595790295,0.6207986645019208,-0.28115330492289126,U,0.0019501837388946836,LGI1
chr8:119165034-119245673,0.00046239000557441357,0.005798022608128629,3.3745530706794614e-05,0.5485802166592422,0.21073275254333054,0.6095463931954594,-0.3988136406521289,U,0.004121055812889702,MAL2
chr11:2140501-2148666,-0.005794006295525442,0.005794006295525442,0.00010803548968474439,0.5482089973229858,0.3718127716267968,0.2202849787666861,0.15152779286011073,M,-0.001955493375413029,IGF2
chr13:28722386-28724021,0.0001270060837498901,0.005729129295515473,3.2850321046540805e-05,0.5422125525086822,0.09423828075,0.9550781225,-0.8608398417500001,U,0.00408476017189052,CYP51A1P2
chr9:136981904-136986410,-0.005684679005130276,0.005684679005130276,8.671751923605654e-05,0.538104105551615,0.6108097392499579,0.2531989820931818,0.35761075715677604,M,-0.0024521732274495893,LCNL1
chr19:49690898-49713731,-0.00563351335886716,0.00563351335886716,0.00010663849493773852,0.5333749723586836,0.5487945274361246,0.3849876476765138,0.16380687975961078,M,-0.0018249146464494746,CPT1C
chr12:8681600-8783095,0.005510509863865788,0.005510509863865788,8.392369557778443e-05,0.5220060177271677,0.2722030198978249,0.6160193614055969,-0.34381634150777196,U,0.0022001858909294113,RIMKLB
chr2:237324003-237414328,0.005492676480870006,0.005492676480870006,8.65277019459743e-05,0.5203577156020677,0.2005124865908119,0.5656966092426243,-0.36518412265181244,U,0.0020976323928026857,COL6A3
chr7:19719315-19773617,0.005485172871074288,0.005485172871074288,8.36308521435545e-05,0.5196641727125817,0.3168513158494447,0.6649400136507433,-0.3480886978012986,U,0.0021861509843175914,TMEM196
chr7:99419749-99466197,-0.0054479700852024145,0.0054479700852024145,8.727276126969545e-05,0.5162255973717866,0.808400505352184,0.8358818385799851,-0.027481333227801108,U,0.002271787040375203,PTCD1
chr6:73413515-73452297,-0.005426293619942711,0.005426293619942711,7.704933248823578e-05,0.5142220872267582,0.716279455064365,0.7591650260307714,-0.04288557096640644,U,0.0024291721844341106,DDX43
chr17:79707266-79712317,-0.0014963701706206724,0.005410948497129704,3.028391483114115e-05,0.5128037697628994,0.6187207370012956,0.48246036582280183,0.13626037117849377,M,-0.003792461026730306,LINC02078
chr1:160678746-160711831,-0.005395894349566346,0.005395894349566346,7.546213386966392e-05,0.5114123465300713,0.6371346189744224,0.8140899074957075,-0.17695528852128517,U,0.0024456994823292104,CD48
chr17:63745255-63776351,0.005349832579163505,0.005349832579163505,8.32013777624175e-05,0.5071549538604454,0.572373063264828,0.6204113772783899,-0.048038314013561956,U,0.0020259271234268515,CCDC47
chr16:1227272-1230184,-0.005314804790334724,0.005314804790334724,7.215213556086478e-05,0.5039174089270084,0.476853918325,0.0725419302584325,0.40431198806656754,M,-0.002448827832914272,TPSB2
chrX:118727133-118794535,0.005305826647654701,0.005305826647654701,7.668014261661778e-05,0.5030875780607934,0.3644087047509915,0.6898858051847363,-0.3254771004337448,U,0.0021797324499815453,IL13RA1
chr10:116056925-116276803,0.005267928880690395,0.005267928880690395,7.633151041806355e-05,0.4995847670776733,0.21893378892586807,0.5390350075509214,-0.3201012186250533,U,0.002154812633404538,GFRA1
chr4:77511753-77611834,0.005194738285690389,0.005194738285690389,7.246149470585198e-05,0.4928199141440275,0.23528673726243685,0.5962766147442811,-0.3609898774818442,U,0.0021841811891782914,CXCL13
chr11:30830369-31369810,0.00518370847628325,0.00518370847628325,7.516533209084032e-05,0.49180045203246203,0.24578519656249692,0.6048851357015465,-0.35909993913904953,U,0.0020646966542833905,DCDC1
chrX:100671783-100732123,0.005161748251277381,0.005161748251277381,7.217205334978006e-05,0.48977071457023114,0.3194925595242193,0.6514101641018295,-0.3319176045776102,U,0.0021483090655365343,SRPX2
chr9:136738167-136743356,-0.005157110415256456,0.005157110415256456,6.805270949412001e-05,0.48934204913019863,0.5889933322232239,0.17833562972271683,0.4106577025005071,M,-0.0023862082090907433,LCN10
chr9:110873263-111038470,0.005147419004596771,0.005147419004596771,0.0001040058054168645,0.48844629240309,0.4789444348482754,0.6095266503595064,-0.13058221551123095,U,0.0012039947286416187,LPAR1
chr4:183444635-183449064,-0.005128596889040089,0.005128596889040089,7.4730721398781e-05,0.4867066038045613,0.33267606433064645,0.383979850205625,-0.051303785874978525,U,0.0022699937462781353,CDKN2AIP
chr21:27638613-27675024,-0.005122825987666756,0.005122825987666756,6.479900917804594e-05,0.486173211514402,0.257812497,0.99316407,-0.735351573,U,0.0024540643652267904,LINC01673
chr19:17794828-17813576,-0.005107568905657528,0.005107568905657528,8.091619861072977e-05,0.4847630314770763,0.48220905379196927,0.22377617539745465,0.2584328783945146,M,-0.0019685800578209513,B3GNT3
chr3:43346923-43352152,-0.0051021337888424185,0.0051021337888424185,6.485271488587011e-05,0.4842606750482018,0.9610677047474747,0.908709040125,0.05235866462247474,M,-0.002428853938671717,SNRK
chr14:60971441-60981170,0.0009956066990593104,0.005085801208245817,2.707178329450049e-05,0.4827510889359026,0.9462190054358695,0.8654682569264707,0.08075074850939878,M,-0.003549550341301629,TRMT5
chr4:37244743-37449463,0.005057353622212561,0.005057353622212561,6.975000337982619e-05,0.48012173832286,0.2571477210548283,0.5501653972780566,-0.2930176762232283,U,0.0020961615210012994,NWD2
chr13:26755200-26760786,0.005051541105245547,0.005051541105245547,7.336712941120523e-05,0.4795844995908048,0.43245265314205045,0.57297327806034,-0.1405206249182896,U,0.0019858441358383072,GPR12
chr12:100473708-100564414,0.004983845074686766,0.004983845074686766,6.575560163715182e-05,0.4733274977052249,0.25189350926268883,0.6020718878296646,-0.35017837856697576,U,0.002163796806257034,NR1H4
chr3:190514051-190659750,-0.004981420654883813,0.004981420654883813,6.274043258678054e-05,0.4731034136761718,0.525107344667048,0.7851526830080524,-0.2600453383410044,U,0.0024465903888202297,IL1RAP
chr15:96110040-96327361,0.004943931307115879,0.004943931307115879,6.404473058215421e-05,0.46963835202134635,0.31458671019019313,0.6242133920861124,-0.30962668189591924,U,0.0021743370690971145,NR2F2-AS1
chr7:124743885-124765792,-0.0049268017423287885,0.0049268017423287885,6.472118935896436e-05,0.46805510233466163,0.3248190226585199,0.4903853106335247,-0.16556628797500478,U,0.002332498959964109,GPR37
chr18:24534551-24708542,0.004855090089103922,0.004855090089103922,6.262229939281674e-05,0.4614269448822623,0.24388038155298197,0.5670564723150713,-0.3231760907620893,U,0.0021152807113844234,LINC01915
chr5:112142441-112419313,0.004834887452849475,0.004834887452849475,5.934761351870083e-05,0.45955965765590123,0.46542808274203734,0.6389779466395882,-0.17354986389755084,U,0.0021976602985865758,EPB41L4A
chr5:41306952-41510628,0.004833822389982335,0.004833822389982335,5.999549970428974e-05,0.4594612161326251,0.27553222487593587,0.6027412263002221,-0.3272090014242862,U,0.0021702090362877096,PLCXD3
chr11:131370478-132336822,0.004822319200665142,0.004822319200665142,5.8747431062044165e-05,0.4583980005104718,0.33727954108849567,0.496243734544885,-0.15896419345638935,U,0.0022116063885352735,NTM
chr10:58385345-58399220,-0.0048129687127417276,0.0048129687127417276,7.267671738090227e-05,0.4575337545556504,0.6593396602248067,0.6289840935354352,0.03035556668937156,M,-0.00189950562926345,TFAM
chr3:64515654-64688000,0.00478531427240235,0.00478531427240235,7.009474926535568e-05,0.4549777127328157,0.2917174192972847,0.505387635758819,-0.21367021646153428,U,0.001788104608921966,ADAMTS9
chr18:45687025-45752520,0.004782458623647651,0.004782458623647651,7.504657529117231e-05,0.45471377111769845,0.29523351972511674,0.5729354576484955,-0.27770193792337877,U,0.0015933225255648044,SLC14A1
chr16:1434383-1444556,-0.004769088595070052,0.004769088595070052,5.6783745444037425e-05,0.4534780074646486,0.6279939503606402,0.3120023870784294,0.3159915632822108,M,-0.00229303983944029,PERCC1
chr7:93424486-93574730,0.004688171417716893,0.004688171417716893,5.556831209321894e-05,0.4459990027564642,0.43967452081721037,0.7362022433698316,-0.2965277225526213,U,0.002149506376443745,CALCR
chr5:129094749-129114028,0.0012736971885119615,0.004683401115592049,2.3461665876740297e-05,0.4455580937527374,0.46969296736979704,0.5651350625789783,-0.09544209520918123,U,0.0032650339662107885,ISOC1
chr1:3454665-3481113,-0.004673678752251114,0.004673678752251114,5.058184277226736e-05,0.4446594761343277,0.5825942354967437,0.1688962520379502,0.4136979834587935,M,-0.0023885926186071136,ARHGEF16
chr10:19816239-20289856,0.00464812923226675,0.00464812923226675,6.362415894916378e-05,0.4422979876777923,0.48110252543074356,0.6511192867068667,-0.17001676127612314,U,0.0018425471282763673,PLXDC2
chr14:58633967-58648321,0.004646078051477322,0.004646078051477322,5.6458267314488464e-05,0.4421084013466414,0.35572742604864815,0.712006731523126,-0.35627930547447784,U,0.0020593834934407662,DACT1
chr10:35314552-35336401,0.004602140657245309,0.004602140657245309,5.594508317704599e-05,0.43804736030349695,0.5996933649755002,0.679406297901741,-0.07971293292624082,U,0.0020475575542631434,CCNY
chr4:144646156-144745271,0.004599612846925064,0.004599612846925064,5.3047475163107126e-05,0.43781372010613817,0.45097723057605765,0.7106523661069095,-0.25967513553085186,U,0.0021326153669356768,HHIP-AS1
chrX:34627075-34657285,-0.0045902455267177,0.0045902455267177,5.084374288228228e-05,0.43694791837867325,0.29171317261904756,0.9719238275,-0.6802106548809523,U,0.0023844648028951724,TMEM47
chr19:17816512-17821574,-0.0005754160898384104,0.0045592628864171625,2.1381681132362288e-05,0.43408425802546574,0.5801462982648744,0.3453715222559648,0.2347747760089096,M,-0.0032229960604746788,INSL3
chr18:63752935-63805376,0.004559000482430868,0.004559000482430868,5.35879470246151e-05,0.4340600045762831,0.3510673893127742,0.6536889861229545,-0.30262159681018025,U,0.0020587871878659596,SERPINB7
chr19:57746815-57758148,-0.004557508833407667,0.004557508833407667,4.896113600647141e-05,0.4339221345907942,0.47132568309986106,0.5762011978814154,-0.10487551478155438,U,0.002404401850642419,ZNF776
chr12:55411727-55414787,-0.004528133911919221,0.004528133911919221,4.664148858657266e-05,0.43120707230981786,0.2955729175833333,0.988281255,-0.6927083374166667,U,0.002437053872976332,PHC1P1
chr2:66904436-66971462,0.004519589232269103,0.004519589232269103,5.153586669782272e-05,0.43041730552081775,0.12151851506039485,0.5741612432405665,-0.45264272818017165,U,0.0020886426951049223,LINC01799
chr7:100867387-100873454,-0.004517906975747017,0.004517906975747017,6.808993496560834e-05,0.4302618180846441,0.740155295394467,0.6516702154712865,0.08848507992318055,M,-0.0017583377537812156,TRIP6
chr3:138494344-138594538,-0.004515755100256728,0.004515755100256728,4.794480522527478e-05,0.4300629247538367,0.6653311865697134,0.8025863087390981,-0.13725512216938474,U,0.0023923612216975015,CEP70
chr16:22814162-22916338,0.004484413667198921,0.004484413667198921,4.821783397904184e-05,0.4271661019398432,0.25326020263726545,0.5080948267190404,-0.25483462408177493,U,0.002175565281141867,HS3ST2
chr1:113894194-113905201,0.004468731369771672,0.004468731369771672,4.983348793611313e-05,0.4257166201347421,0.9399739573333334,0.84147136,0.09850259733333344,M,-0.002090769288802867,AP4B1-AS1
chr16:3088890-3099295,0.004419235599568873,0.004419235599568873,5.23328061419986e-05,0.4211418300779126,0.798670571721801,0.5013867149887408,0.29728385673306024,M,-0.0021550826912155284,ZSCAN10
chr15:51056598-51105276,0.0044079539344610745,0.0044079539344610745,5.713581874773364e-05,0.4200990894730453,0.33568252713801405,0.591328390066219,-0.2556458629282049,U,0.0017948535654837411,MIR4713HG
chr3:4490317-4493201,-0.004354540085494171,0.004354540085494171,4.0765979611467025e-05,0.4151621596273316,0.24728598409780883,0.3144257126246002,-0.06713972852679134,U,0.0024378091181917767,ITPR1-DT
chr11:32091074-32105722,-0.0043412489406223715,0.0043412489406223715,4.101841178102089e-05,0.41393368702948624,0.6870994806709558,0.827681397111111,-0.14058191644015516,U,0.0024143403462498205,RCN1
chr13:101452593-101720856,0.004325543641580464,0.004325543641580464,5.2084194656264094e-05,0.41248207923346514,0.26256251000410247,0.5360777153573265,-0.27351520535322404,U,0.0018326136122206623,ITGBL1
chr14:38738155-38948273,0.0043038963749293,0.0043038963749293,4.7700020239195906e-05,0.4104812678544822,0.2887175345631313,0.564764715539039,-0.27604718097590764,U,0.0019691437941692395,LINC00639
chr8:118995452-119108455,0.004302319674825729,0.004302319674825729,4.2280096986053244e-05,0.410335536776314,0.12945568294922616,0.5482810677064813,-0.41882538475725517,U,0.0021826013664691364,COLEC10
chr12:44508275-44921848,0.004291793307006225,0.004291793307006225,4.6603385182362345e-05,0.4093626067130401,0.2768978153298924,0.59872494514288,-0.3218271298129876,U,0.0020221698145275677,NELL2
chr2:55963191-56047326,0.0042837299152415475,0.0042837299152415475,4.78093397026577e-05,0.4086173243521793,0.2087221128394951,0.579224501363565,-0.37050238852406986,U,0.0019407689141610071,MIR217HG
chr17:142789-181650,-0.004281299092958879,0.004281299092958879,3.7827261497151355e-05,0.4083926485553767,0.5580409630268623,0.20947756346094415,0.3485633995659182,M,-0.0023779417958853253,DOC2B
chrX:153642492-153651326,-0.0042418806141833725,0.0042418806141833725,3.449132520873501e-05,0.4047492813743295,0.5666367276405642,0.24065363153519592,0.32598309610536824,M,-0.002451930416547014,DUSP9
chr17:47649476-47685505,0.0042046747636830355,0.0042046747636830355,6.702898950679429e-05,0.40131042277636375,0.6434768978483891,0.6201484056670387,0.02332849218135047,M,-0.001641081716850498,KPNB1
chr10:27775186-27999079,0.004199103258899654,0.004199103258899654,3.866147568633866e-05,0.4007954602941121,0.2575636603202499,0.6122231065384082,-0.35465944621815826,U,0.0022068188045136603,ODAD2
chr3:39808914-40260321,0.004173633624874542,0.004173633624874542,3.7536728127083313e-05,0.39844135552896226,0.21106980913956747,0.6159881014803269,-0.40491829234075943,U,0.0022156247364091414,MYRIP
chr6:167325071-167359503,-0.004150096854979245,0.004150096854979245,4.525706260823027e-05,0.3962659013346804,0.3449127482266496,0.562287957343195,-0.21737520911654545,U,0.0021370069783906405,TTLL2
chr12:82223681-82358805,0.004147071764476713,0.004147071764476713,4.0492987360168144e-05,0.3959862985747822,0.42392274165053623,0.5759960259887232,-0.152073284338187,U,0.002062175580179671,CCDC59
chr2:203014608-203226378,-0.004146525411578592,0.004146525411578592,3.234831721731033e-05,0.3959358003242124,0.7814811569282978,0.8622375797847404,-0.08075642285644258,U,0.002420390899374028,WDR12
chr2:73456764-73459482,0.004109930138291885,0.004109930138291885,3.52977458661954e-05,0.39255337609537355,0.9775797508333335,0.9405110675,0.03706868333333346,M,-0.002230588902681533,ALMS1
chr1:177170958-177282422,-0.004063490553905181,0.004063490553905181,3.0634581682678585e-05,0.3882610628729483,0.30498429363274815,0.49287970023616934,-0.1878954066034212,U,0.002452922331698198,BRINP2
chr12:77324641-78213010,0.004059190017267592,0.004059190017267592,4.6015313598382755e-05,0.3878635733063033,0.3136486351785655,0.5994530381494121,-0.2858044029708466,U,0.0017540557153803342,NAV3
chr4:20728606-21948772,0.004024455717986001,0.004024455717986001,3.76941296683758e-05,0.38465315499513664,0.21775789747411214,0.5728786315616404,-0.3551207340875283,U,0.0020271453895993117,PACRGL
chr11:120511746-120988906,-0.001018797212689785,0.00400136467093674,1.672363226221273e-05,0.3825188980271186,0.4445936031401614,0.8493832371612831,-0.40478963402112167,U,0.0028279467293507855,GRIK4
chr10:14838306-14871741,0.003994270101826715,0.003994270101826715,3.94476579441873e-05,0.3818631619088796,0.7692675061015046,0.8150649733782438,-0.04579746727673917,U,0.0019521060407541426,CDNF
chr15:24978583-25420336,0.0039912216754782945,0.0039912216754782945,3.215206983384143e-05,0.38158140226577086,0.6710281937637236,0.7843298786530501,-0.11330168488932657,U,0.0022146149757139855,SNRPN
chr9:75890644-76362975,0.003957408190186594,0.003957408190186594,3.2861710455418064e-05,0.37845609285720094,0.3257582114248889,0.664422233651557,-0.338664022226668,U,0.0021544603156912773,PCSK5
chr10:94938658-94990091,0.003948488391323631,0.003948488391323631,3.055425896156106e-05,0.37763165458742537,0.18587578587037035,0.5340366555618687,-0.3481608696914984,U,0.002230543748576381,CYP2C9
chr1:40690380-40692066,0.00392459744694269,0.00392459744694269,3.3634809781472384e-05,0.37542346478950167,0.31869850430473423,0.39382250295101007,-0.07512399864627584,U,0.0022223390641900468,NFYC-AS1
chr3:6770001-7741533,0.003921582160436141,0.003921582160436141,4.014376715053842e-05,0.3751447681923554,0.18806904917354084,0.5719468152384359,-0.3838777660648951,U,0.0018149572858346188,GRM7-AS3
chr5:154818492-154859252,-0.00391896900662351,0.00391896900662351,6.262103815309252e-05,0.374903239875289,0.7004192456254653,0.7828491737917896,-0.08242992816632433,U,0.0016123860061697552,FAXDC2
chr18:5392381-5630700,0.0038794164050097828,0.0038794164050097828,2.8724095202103767e-05,0.37124747600207647,0.29044779407932475,0.6876699518724267,-0.397222157793102,U,0.0022239968852721063,EPB41L3
chr7:87521461-87522410,-0.003867314728598471,0.003867314728598471,2.3264262263867144e-05,0.37012894347514336,0.18330078284999998,0.9921875,-0.80888671715,U,0.002444781992201191,ABCB1
chr20:16748358-16770062,0.0038658139635008243,0.0038658139635008243,3.177463813413277e-05,0.36999023091004496,0.5180053701875,0.8932861290499999,-0.3752807588624999,U,0.0020809895590521267,OTOR
chr12:100578744-100580197,-0.0038226961803583728,0.0038226961803583728,2.2934179998134854e-05,0.3660049447980316,0.5062825533499999,0.9848307281666667,-0.4785481748166668,U,0.0024113516904926456,GAS2L3
chr7:103471381-103989658,-0.0038099403269698942,0.0038099403269698942,2.684671954345575e-05,0.36482594806742435,0.3799857380894226,0.7797656010375638,-0.39977986294814116,U,0.0023261033839874377,RELN
chrX:103376395-103378164,0.003808435834140376,0.003808435834140376,2.6584888806780865e-05,0.36468689095590046,0.0,0.8082682388333333,-0.8082682388333333,U,0.0022306326443095083,BEX3
chr1:81426456-81427605,-0.003774932406685155,0.003774932406685155,2.1415287833692266e-05,0.3615902395417724,0.2847113712333333,0.6610921195480769,-0.3763807483147436,U,0.0024576114608281527,ADGRL2
chr1:154944076-154956123,-0.0037419522724492023,0.0037419522724492023,3.0464108098578725e-05,0.3585419550205426,0.737745599150506,0.5128223378185897,0.2249232613319163,M,-0.002063226126395875,PBXIP1
chr2:104430130-104532747,0.0037331695891054104,0.0037331695891054104,3.1600610253795544e-05,0.3577301900501454,0.19668579129296876,0.5765436738350056,-0.37985788254203684,U,0.0019350568073000082,LINC01102
