segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,gene_symbol
chr15:97960703-97973833,-0.011653826887568147,0.011653826887568147,0.00044921898482492553,1.0879689536969646,0.5735504452903198,0.426322133632971,0.14722831165734884,M,ARRDC4
chr7:101170496-101180293,-0.011209257859684069,0.011209257859684069,0.00040868471290680263,1.0469495916454812,0.4622785520240864,0.2605082999862528,0.2017702520378336,M,NAT16
chr12:12940775-12952147,-0.009928535117209415,0.009928535117209415,0.0003369563186374008,0.9287802488300952,0.5077605657268366,0.7568744288977513,-0.24911386317091466,U,GPRC5D-AS1
chr13:45777242-45851753,-0.009868200197369182,0.009868200197369182,0.00031967033782812787,0.9232132844982501,0.6758029106047647,0.8093515838540352,-0.13354867324927044,U,SIAH3
chr10:68901286-68946847,-0.009724652045331413,0.009724652045331413,0.00031385729733589474,0.9099684265550783,0.89076800284672,0.9224081084888531,-0.031640105642133154,U,DDX50
chr1:117111060-117122587,-0.009717975187996967,0.009717975187996967,0.0003100829549340004,0.9093523682802334,0.5387686485848222,0.6236664384682433,-0.08489778988342112,U,TRIM45
chr10:3775996-3785281,-0.009628755131760982,0.009628755131760982,0.00032319042418995513,0.9011202388257454,0.42856460521953643,0.590137781991352,-0.1615731767718156,U,KLF6
chr14:104138587-104180894,-0.009473453221860417,0.009473453221860417,0.0002851888486256023,0.8867908886687678,0.5911842808181071,0.17453075106986338,0.41665352974824377,M,KIF26A
chr11:118527472-118531197,0.009428757209397634,0.009428757209397634,0.00030854890762960083,0.8826668903637249,0.2972324210472772,0.6195869325136969,-0.3223545114664197,U,TTC36-AS1
chr14:26775495-26822107,-0.008819015034490679,0.008819015034490679,0.0002494878833649286,0.8264073818018982,0.25256347649305555,0.5896158857935898,-0.33705240930053426,U,NOVA1-DT
chr1:86571181-86696311,0.008750988682388371,0.008750988682388371,0.00023987546368458762,0.8201307466993425,0.3707212220620878,0.6431304771272235,-0.2724092550651357,U,CLCA4
chrX:7842262-7844143,-0.00864734924685479,0.00864734924685479,0.00023940210712914312,0.8105681742700462,0.3933105475,0.9726562400000001,-0.5793456925,U,VCX
chr6:8435568-9294133,0.008581178796959039,0.008581178796959039,0.00023608339600512666,0.8044627789970065,0.3923649305825522,0.5989664343043477,-0.20660150372179553,U,HULC
chr1:246540561-246566261,-0.00841394756873794,0.00841394756873794,0.00022958041714532952,0.7890327380664355,0.7900704322174867,0.7511681335173199,0.038902298700166815,M,TFB2M
chr11:36575574-36598279,0.008398395176618752,0.008398395176618752,0.0002393056946236944,0.7875977546035975,0.43104974119856454,0.654545433197262,-0.22349569199869745,U,RAG1
chr11:40114203-41459773,0.008109916565900521,0.008109916565900521,0.00020641406994470403,0.7609804964615264,0.4497456892671491,0.6294414487581232,-0.17969575949097416,U,LRRC4C
chr16:72782885-73891871,0.00800352604256913,0.00800352604256913,0.00020476582834079866,0.7511640874864166,0.3856783398171417,0.534918419732054,-0.14924007991491228,U,ZFHX3
chr14:67294371-67360265,-0.0076934088740800224,0.0076934088740800224,0.00019609315364711754,0.7225502893701149,0.7127124944601992,0.6258992912467938,0.08681320321340547,M,PALS1
chr7:134549110-134579875,0.007614599797067278,0.007614599797067278,0.00018218143725451513,0.7152787570316724,0.19580853089484118,0.5444575793535088,-0.3486490484586676,U,AKR1B15
chr19:4292232-4302431,-0.007568538394278847,0.007568538394278847,0.00017371084317590278,0.7110287773005821,0.5085091533873545,0.30696634171384096,0.2015428116735135,M,TMIGD2
chr9:135693407-135704498,-0.007539911996016973,0.007539911996016973,0.00018245953120351176,0.7083874853506625,0.3393109570376048,0.1821063721396688,0.15720458489793598,M,SOHLH1
chr10:26438341-26567803,-0.007394075375282344,0.007394075375282344,0.00017443390265139752,0.6949314756624698,0.517537845343033,0.7695178206681074,-0.2519799753250743,U,APBB1IP
chr16:11679083-11742857,0.007359127259947742,0.007359127259947742,0.00018005349101982788,0.691706893413117,0.7418837712271075,0.5732697734646386,0.16861399776246888,M,SNN
chr17:74326210-74355820,-0.0072224961247018,0.0072224961247018,0.0001619651300910813,0.6791002527057488,0.4665887585726244,0.25294489336513926,0.21364386520748513,M,KIF19
chr5:34656328-34832612,0.006978029022080308,0.006978029022080308,0.00015064937755947502,0.6565438352246757,0.3245634307949667,0.6660448048592019,-0.34148137406423523,U,RAI14
chr13:71437966-71867204,0.00681665601266863,0.00681665601266863,0.00014659329763195859,0.641654318674456,0.47252978288153236,0.6166128538601032,-0.14408307097857087,U,DACH1
chr2:56183990-56386172,0.006614387616885629,0.006614387616885629,0.00013133001401299875,0.6229914788502677,0.19917702280632293,0.5307487202508102,-0.3315716974444873,U,CCDC85A
chr16:76235055-76235623,-0.0003419752274795413,0.006612450209174054,4.3978821773562675e-05,0.6228127186952009,0.1330566405833333,0.9827473966666667,-0.8496907560833333,U,RPL18P13
chr11:57181747-57191717,0.006542250444652675,0.006542250444652675,0.00012630969114332368,0.616335547825839,0.1035305441996527,0.4042655763157051,-0.3007350321160524,U,LRRC55
chr5:40909497-40984643,0.006512664881083595,0.006512664881083595,0.00013894504533538217,0.6136057558983327,0.26109117884251754,0.569455123311713,-0.30836394446919546,U,C7
chr1:220829255-220832429,-2.6214228954004508e-05,0.006391552148603831,4.148035383746714e-05,0.6024309625343486,0.0,0.0410156255,-0.0410156255,U,LINC01352
chr5:178208471-178232802,-0.005917379780911173,0.005917379780911173,0.00011165560891951827,0.5586801683826114,0.7026552254135505,0.788742566569768,-0.08608734115621752,U,HNRNPAB
chr22:18605815-18611919,-0.0007487676323025964,0.00591515226841971,3.5572405225766805e-05,0.5584746409265121,0.775589911157236,0.45996093801190474,0.3156289731453312,M,RN7SKP131
chr11:122028325-122556721,0.005906889873213442,0.005906889873213442,9.97364076884516e-05,0.5577122887176967,0.19344991002338768,0.5672451352664306,-0.37379522524304293,U,MIR100HG
chrX:17737449-17754988,-0.005833737684108629,0.005833737684108629,9.762766354156942e-05,0.5509627044202244,0.37695312,0.9894748244444442,-0.6125217044444442,U,SCML1
chr10:93757840-93806272,0.005801095641974193,0.005801095641974193,0.00010324959471546428,0.5479508982429363,0.3396453595790295,0.6207986645019208,-0.28115330492289126,U,LGI1
chr8:119165034-119245673,0.00046165000467772227,0.005799537600483745,3.37630924312659e-05,0.5478071413368557,0.21073275254333054,0.6095463931954594,-0.3988136406521289,U,MAL2
chr11:2140501-2148666,-0.005793001149967134,0.005793001149967134,0.00010801386020029336,0.5472040380762696,0.3718127716267968,0.2202849787666861,0.15152779286011073,M,IGF2
chr13:28722386-28724021,0.00012550043467518773,0.005731108502911183,3.287264037560869e-05,0.5414933458357505,0.09423828075,0.9550781225,-0.8608398417500001,U,CYP51A1P2
chr9:136981904-136986410,-0.005688716093671048,0.005688716093671048,8.682742663354502e-05,0.5375818957036258,0.6108097392499579,0.2531989820931818,0.35761075715677604,M,LCNL1
chr19:49690898-49713731,-0.00562990295997643,0.00562990295997643,0.00010653259347201383,0.5321553430805517,0.5487945274361246,0.3849876476765138,0.16380687975961078,M,CPT1C
chr12:8681600-8783095,0.0055098666006309395,0.0055098666006309395,8.390074133053661e-05,0.521079864190874,0.2722030198978249,0.6160193614055969,-0.34381634150777196,U,RIMKLB
chr2:237324003-237414328,0.005492148351371704,0.005492148351371704,8.65092489215716e-05,0.5194450420694542,0.2005124865908119,0.5656966092426243,-0.36518412265181244,U,COL6A3
chr7:19719315-19773617,0.005484559227315118,0.005484559227315118,8.36090144840154e-05,0.5187448110416375,0.3168513158494447,0.6649400136507433,-0.3480886978012986,U,TMEM196
chr7:99419749-99466197,-0.005454476227468703,0.005454476227468703,8.748232066318741e-05,0.5159691218125251,0.808400505352184,0.8358818385799851,-0.027481333227801108,U,PTCD1
chr6:73413515-73452297,-0.005430130138712592,0.005430130138712592,7.7143851667272e-05,0.5137227641794313,0.716279455064365,0.7591650260307714,-0.04288557096640644,U,DDX43
chr17:79707266-79712317,-0.001500493637950069,0.005414852472480889,3.0322507979962645e-05,0.5123131290425829,0.6187207370012956,0.48246036582280183,0.13626037117849377,M,LINC02078
chr1:160678746-160711831,-0.005399787991641199,0.005399787991641199,7.555604787421783e-05,0.5109231640317006,0.6371346189744224,0.8140899074957075,-0.17695528852128517,U,CD48
chr17:63745255-63776351,0.00534941269111423,0.00534941269111423,8.318715882387537e-05,0.5062751508747722,0.572373063264828,0.6204113772783899,-0.048038314013561956,U,CCDC47
chr16:1227272-1230184,-0.0053187164069296395,0.0053187164069296395,7.224261453534352e-05,0.5034428753098372,0.476853918325,0.0725419302584325,0.40431198806656754,M,TPSB2
chrX:118727133-118794535,0.005305239640225232,0.005305239640225232,7.66596317785952e-05,0.5021994050317512,0.3644087047509915,0.6898858051847363,-0.3254771004337448,U,IL13RA1
chr10:116056925-116276803,0.005267386487727124,0.005267386487727124,7.631262125405486e-05,0.4987067816825719,0.21893378892586807,0.5390350075509214,-0.3201012186250533,U,GFRA1
chr4:77511753-77611834,0.005194172312637578,0.005194172312637578,7.244186561150148e-05,0.49195147808080614,0.23528673726243685,0.5962766147442811,-0.3609898774818442,U,CXCL13
chr11:30830369-31369810,0.0051832344295281415,0.0051832344295281415,7.514927260903781e-05,0.49094226475463676,0.24578519656249692,0.6048851357015465,-0.35909993913904953,U,DCDC1
chrX:100671783-100732123,0.005161211437918832,0.005161211437918832,7.215360775026381e-05,0.4889102539540225,0.3194925595242193,0.6514101641018295,-0.3319176045776102,U,SRPX2
chr9:136738167-136743356,-0.005160621436683302,0.005160621436683302,6.813053846476267e-05,0.4888558158965487,0.5889933322232239,0.17833562972271683,0.4106577025005071,M,LCN10
chr9:110873263-111038470,0.005154087213254527,0.005154087213254527,0.00010425042966657215,0.48825291812423666,0.4789444348482754,0.6095266503595064,-0.13058221551123095,U,LPAR1
chr4:183444635-183449064,-0.005134714771963283,0.005134714771963283,7.491142788542359e-05,0.48646546750733527,0.33267606433064645,0.383979850205625,-0.051303785874978525,U,CDKN2AIP
chr21:27638613-27675024,-0.005126693174854098,0.005126693174854098,6.48799647551876e-05,0.4857253331852957,0.257812497,0.99316407,-0.735351573,U,LINC01673
chr19:17794828-17813576,-0.005106905253644563,0.005106905253644563,8.090053822879484e-05,0.48389954719160344,0.48220905379196927,0.22377617539745465,0.2584328783945146,M,B3GNT3
chr3:43346923-43352152,-0.0051058355010394985,0.0051058355010394985,6.493064745221287e-05,0.48380084357830516,0.9610677047474747,0.908709040125,0.05235866462247474,M,SNRK
chr14:60971441-60981170,0.0009975406248626663,0.005084194069016463,2.705469629945156e-05,0.48180403840343605,0.9462190054358695,0.8654682569264707,0.08075074850939878,M,TRMT5
chr4:37244743-37449463,0.0050568745008684095,0.0050568745008684095,6.973381138468948e-05,0.47928332466346,0.2571477210548283,0.5501653972780566,-0.2930176762232283,U,NWD2
chr13:26755200-26760786,0.005051213402502534,0.005051213402502534,7.335628465908144e-05,0.478760988133216,0.43245265314205045,0.57297327806034,-0.1405206249182896,U,GPR12
chr3:190514051-190659750,-0.004991213905780983,0.004991213905780983,6.300168116287438e-05,0.4732249725213281,0.525107344667048,0.7851526830080524,-0.2600453383410044,U,IL1RAP
chr12:100473708-100564414,0.004983355166840258,0.004983355166840258,6.573876242773692e-05,0.47249986474804945,0.25189350926268883,0.6020718878296646,-0.35017837856697576,U,NR1H4
chr15:96110040-96327361,0.004943443068364678,0.004943443068364678,6.402794234657973e-05,0.46881726718744937,0.31458671019019313,0.6242133920861124,-0.30962668189591924,U,NR2F2-AS1
chr7:124743885-124765792,-0.004934131854405195,0.004934131854405195,6.492052346140097e-05,0.46795814288371473,0.3248190226585199,0.4903853106335247,-0.16556628797500478,U,GPR37
chr18:24534551-24708542,0.004854662556205202,0.004854662556205202,6.260776916781836e-05,0.4606256934543029,0.24388038155298197,0.5670564723150713,-0.3231760907620893,U,LINC01915
chr5:112142441-112419313,0.0048343974273034685,0.0048343974273034685,5.933088327127926e-05,0.45875587660404554,0.46542808274203734,0.6389779466395882,-0.17354986389755084,U,EPB41L4A
chr5:41306952-41510628,0.0048333437428628966,0.0048333437428628966,5.997927004394053e-05,0.4586586555633411,0.27553222487593587,0.6027412263002221,-0.3272090014242862,U,PLCXD3
chr11:131370478-132336822,0.004821837445417464,0.004821837445417464,5.873081360147894e-05,0.4575969959532854,0.33727954108849567,0.496243734544885,-0.15896419345638935,U,NTM
chr10:58385345-58399220,-0.004811403467505582,0.004811403467505582,7.26364826756787e-05,0.45663427680111746,0.6593396602248067,0.6289840935354352,0.03035556668937156,M,TFAM
chr3:64515654-64688000,0.0047853501635831954,0.0047853501635831954,7.009628304985844e-05,0.454230398349854,0.2917174192972847,0.505387635758819,-0.21367021646153428,U,ADAMTS9
chr18:45687025-45752520,0.004782988732460976,0.004782988732460976,7.506464033352149e-05,0.4540125145296,0.29523351972511674,0.5729354576484955,-0.27770193792337877,U,SLC14A1
chr16:1434383-1444556,-0.004771966773865357,0.004771966773865357,5.6837900872721525e-05,0.45299554375162665,0.6279939503606402,0.3120023870784294,0.3159915632822108,M,PERCC1
chr7:93424486-93574730,0.00468773504610446,0.00468773504610446,5.555363988821442e-05,0.44522367589638967,0.43967452081721037,0.7362022433698316,-0.2965277225526213,U,CALCR
chr5:129094749-129114028,0.001277545265182379,0.004679706675843799,2.3426964055326484e-05,0.4444829166312362,0.46969296736979704,0.5651350625789783,-0.09544209520918123,U,ISOC1
chr1:3454665-3481113,-0.004677122098173138,0.004677122098173138,5.063917210799528e-05,0.4442444435920152,0.5825942354967437,0.1688962520379502,0.4136979834587935,M,ARHGEF16
chr10:19816239-20289856,0.004648058316674878,0.004648058316674878,6.362178730486986e-05,0.4415627952965042,0.48110252543074356,0.6511192867068667,-0.17001676127612314,U,PLXDC2
chr14:58633967-58648321,0.004645700504940483,0.004645700504940483,5.644579618213739e-05,0.4413452454288431,0.35572742604864815,0.712006731523126,-0.35627930547447784,U,DACT1
chr10:35314552-35336401,0.004601815093902611,0.004601815093902611,5.593407269676386e-05,0.4372960394535451,0.5996933649755002,0.679406297901741,-0.07971293292624082,U,CCNY
chr4:144646156-144745271,0.004599203764600003,0.004599203764600003,5.3033783661020054e-05,0.43705509810275167,0.45097723057605765,0.7106523661069095,-0.25967513553085186,U,HHIP-AS1
chrX:34627075-34657285,-0.0045983626201486,0.0045983626201486,5.103639560834635e-05,0.4369774876381768,0.29171317261904756,0.9719238275,-0.6802106548809523,U,TMEM47
chr19:57746815-57758148,-0.004565797351583063,0.004565797351583063,4.91534955394291e-05,0.43397276518157357,0.47132568309986106,0.5762011978814154,-0.10487551478155438,U,ZNF776
chr19:17816512-17821574,-0.0005763084435162194,0.004559695654559286,2.1385339123015178e-05,0.4334097756261877,0.5801462982648744,0.3453715222559648,0.2347747760089096,M,INSL3
chr18:63752935-63805376,0.0045586392677924165,0.0045586392677924165,5.357602336825158e-05,0.43331230524804903,0.3510673893127742,0.6536889861229545,-0.30262159681018025,U,SERPINB7
chr12:55411727-55414787,-0.004536494574100665,0.004536494574100665,4.6829693466339014e-05,0.43126906527610476,0.2955729175833333,0.988281255,-0.6927083374166667,U,PHC1P1
chr3:138494344-138594538,-0.0045238035271844505,0.0045238035271844505,4.812941666221074e-05,0.43009809155635137,0.6653311865697134,0.8025863087390981,-0.13725512216938474,U,CEP70
chr2:66904436-66971462,0.004519218374722731,0.004519218374722731,5.152356325471145e-05,0.42967503008087327,0.12151851506039485,0.5741612432405665,-0.45264272818017165,U,LINC01799
chr7:100867387-100873454,-0.004513672276440195,0.004513672276440195,6.79822499927228e-05,0.42916330434391126,0.740155295394467,0.6516702154712865,0.08848507992318055,M,TRIP6
chr16:22814162-22916338,0.004484017301146662,0.004484017301146662,4.8204377282856054e-05,0.4264271079561809,0.25326020263726545,0.5080948267190404,-0.25483462408177493,U,HS3ST2
chr1:113894194-113905201,0.004468369909765275,0.004468369909765275,4.982148203689662e-05,0.4249833591298417,0.9399739573333334,0.84147136,0.09850259733333344,M,AP4B1-AS1
chr16:3088890-3099295,0.004420534365528428,0.004420534365528428,5.2366140418197137e-05,0.42056968344640516,0.798670571721801,0.5013867149887408,0.29728385673306024,M,ZSCAN10
chr15:51056598-51105276,0.004407980723688429,0.004407980723688429,5.713612581908408e-05,0.419411387777113,0.33568252713801405,0.591328390066219,-0.2556458629282049,U,MIR4713HG
chr3:4490317-4493201,-0.004362664516980563,0.004362664516980563,4.0935098394722214e-05,0.41523016557502446,0.24728598409780883,0.3144257126246002,-0.06713972852679134,U,ITPR1-DT
chr11:32091074-32105722,-0.00434884342393432,0.00434884342393432,4.117695976625589e-05,0.413954925097051,0.6870994806709558,0.827681397111111,-0.14058191644015516,U,RCN1
chr13:101452593-101720856,0.004325433497390324,0.004325433497390324,5.208022939553316e-05,0.4117949449988486,0.26256251000410247,0.5360777153573265,-0.27351520535322404,U,ITGBL1
chr14:38738155-38948273,0.004303640996078129,0.004303640996078129,4.769155585473907e-05,0.40978420100800667,0.2887175345631313,0.564764715539039,-0.27604718097590764,U,LINC00639
chr8:118995452-119108455,0.00430197036906141,0.00430197036906141,4.226803424155276e-05,0.40963005609427317,0.12945568294922616,0.5482810677064813,-0.41882538475725517,U,COLEC10
chr12:44508275-44921848,0.00429154316756284,0.00429154316756284,4.659463805826836e-05,0.4086679621861813,0.2768978153298924,0.59872494514288,-0.3218271298129876,U,NELL2
chr17:142789-181650,-0.004284670541457574,0.004284670541457574,3.786926341748876e-05,0.4080338407769636,0.5580409630268623,0.20947756346094415,0.3485633995659182,M,DOC2B
chr2:55963191-56047326,0.00428350096836841,0.00428350096836841,4.780170336719633e-05,0.4079259269571043,0.2087221128394951,0.579224501363565,-0.37050238852406986,U,MIR217HG
chrX:153642492-153651326,-0.004245612818222514,0.004245612818222514,3.453340042687327e-05,0.40443007445543,0.5666367276405642,0.24065363153519592,0.32598309610536824,M,DUSP9
chr17:47649476-47685505,0.004201033349493232,0.004201033349493232,6.692403274918311e-05,0.40031682937272034,0.6434768978483891,0.6201484056670387,0.02332849218135047,M,KPNB1
chr10:27775186-27999079,0.0041987945572037125,0.0041987945572037125,3.8650240499309653e-05,0.4001102611555889,0.2575636603202499,0.6122231065384082,-0.35465944621815826,U,ODAD2
chr3:39808914-40260321,0.0041733220334757805,0.0041733220334757805,3.752548741906771e-05,0.39775996995754015,0.21106980913956747,0.6159881014803269,-0.40491829234075943,U,MYRIP
chr6:167325071-167359503,-0.004153174042213915,0.004153174042213915,4.5324958263065024e-05,0.39590096112799095,0.3449127482266496,0.562287957343195,-0.21737520911654545,U,TTLL2
chr2:203014608-203226378,-0.004150131148508848,0.004150131148508848,3.238661888747921e-05,0.3956202003220338,0.7814811569282978,0.8622375797847404,-0.08075642285644258,U,WDR12
chr12:82223681-82358805,0.004146790474719564,0.004146790474719564,4.048349531376637e-05,0.3953119640323608,0.42392274165053623,0.5759960259887232,-0.152073284338187,U,CCDC59
chr2:73456764-73459482,0.004109644463770167,0.004109644463770167,3.528702768308394e-05,0.3918845870080239,0.9775797508333335,0.9405110675,0.03706868333333346,M,ALMS1
chr1:177170958-177282422,-0.0040709063966590225,0.0040709063966590225,3.076398360622233e-05,0.38831031462209187,0.30498429363274815,0.49287970023616934,-0.1878954066034212,U,BRINP2
chr12:77324641-78213010,0.004059207176331142,0.004059207176331142,4.601472805706014e-05,0.3872308544612402,0.3136486351785655,0.5994530381494121,-0.2858044029708466,U,NAV3
chr4:20728606-21948772,0.004024213491487489,0.004024213491487489,3.768585397694807e-05,0.38400206761806055,0.21775789747411214,0.5728786315616404,-0.3551207340875283,U,PACRGL
chr11:120511746-120988906,-0.0010197563123227186,0.004001268423532888,1.672292686831307e-05,0.38188497895310053,0.4445936031401614,0.8493832371612831,-0.40478963402112167,U,GRIK4
chr10:14838306-14871741,0.003994123149990612,0.003994123149990612,3.944182008438018e-05,0.3812257009917399,0.7692675061015046,0.8150649733782438,-0.04579746727673917,U,CDNF
chr15:24978583-25420336,0.003990970070212479,0.003990970070212479,3.214240214326901e-05,0.3809347735701603,0.6710281937637236,0.7843298786530501,-0.11330168488932657,U,SNRPN
chr9:75890644-76362975,0.003957181466886562,0.003957181466886562,3.285286891740881e-05,0.3778171768279034,0.3257582114248889,0.664422233651557,-0.338664022226668,U,PCSK5
chr10:94938658-94990091,0.0039482586550573925,0.0039482586550573925,3.054495639186672e-05,0.37699388949572016,0.18587578587037035,0.5340366555618687,-0.3481608696914984,U,CYP2C9
chr1:40690380-40692066,0.003925818900404196,0.003925818900404196,3.366063626005244e-05,0.3749234249272664,0.31869850430473423,0.39382250295101007,-0.07512399864627584,U,NFYC-AS1
chr3:6770001-7741533,0.003921515117197285,0.003921515117197285,4.014063580149533e-05,0.37452632474600633,0.18806904917354084,0.5719468152384359,-0.3838777660648951,U,GRM7-AS3
chr18:5392381-5630700,0.0038792086154000485,0.0038792086154000485,2.871539760555333e-05,0.3706228010961198,0.29044779407932475,0.6876699518724267,-0.397222157793102,U,EPB41L3
chr5:154818492-154859252,-0.003875941545429092,0.003875941545429092,6.146417589007284e-05,0.3703213560615342,0.7004192456254653,0.7828491737917896,-0.08242992816632433,U,FAXDC2
chr7:87521461-87522410,-0.003871096678081237,0.003871096678081237,2.3293801634940424e-05,0.3698743312906478,0.18330078284999998,0.9921875,-0.80888671715,U,ABCB1
chr20:16748358-16770062,0.003865593575617028,0.003865593575617028,3.17666836359019e-05,0.36936657267898704,0.5180053701875,0.8932861290499999,-0.3752807588624999,U,OTOR
chr12:100578744-100580197,-0.0038262896881434486,0.0038262896881434486,2.2961947971524683e-05,0.3657400933491451,0.5062825533499999,0.9848307281666667,-0.4785481748166668,U,GAS2L3
chr7:103471381-103989658,-0.0038153115058640512,0.0038153115058640512,2.6932944724439854e-05,0.3647271617112191,0.3799857380894226,0.7797656010375638,-0.39977986294814116,U,RELN
chrX:103376395-103378164,0.003808260561349507,0.003808260561349507,2.6576852596551805e-05,0.3640765872723664,0.0,0.8082682388333333,-0.8082682388333333,U,BEX3
chr1:81426456-81427605,-0.0037814301081597413,0.0037814301081597413,2.15042615915499e-05,0.3616010030450203,0.2847113712333333,0.6610921195480769,-0.3763807483147436,U,ADGRL2
chr1:154944076-154956123,-0.0037435120731290914,0.0037435120731290914,3.0476647439737836e-05,0.358102393133741,0.737745599150506,0.5128223378185897,0.2249232613319163,M,PBXIP1
chr5:52989340-53094779,-0.0037369003653042417,0.0037369003653042417,2.2834162868022022e-05,0.3574923460543551,0.3088159591232066,0.7291296877575708,-0.4203137286343642,U,ITGA2-AS1
chr2:104764932-104853183,-0.0037330907709486006,0.0037330907709486006,3.434166271041811e-05,0.3571408435421646,0.4331594238490898,0.6297140864355244,-0.19655466258643461,U,PANTR1
chr2:104430130-104532747,0.003733020892419658,0.003733020892419658,3.159504472277426e-05,0.3571343960109635,0.19668579129296876,0.5765436738350056,-0.37985788254203684,U,LINC01102
chr2:67086446-67311439,0.0037067265753128577,0.0037067265753128577,2.4587078653646472e-05,0.3547082798273107,0.1857717826499456,0.571410952152963,-0.3856391695030174,U,LINC01828
chr7:64551498-64552066,-0.003691593969580791,0.003691593969580791,2.2038252483676254e-05,0.3533120290892412,0.9420165971111111,0.6647135393333333,0.27730305777777775,M,ZNF680
chr7:73302516-73308826,0.0028702248569960477,0.003680018470810975,1.5886718694561258e-05,0.35224398443209204,0.5715762411885701,0.6582352824491049,-0.08665904126053481,U,NSUN5
chr10:274190-689668,-0.003679361366656762,0.003679361366656762,2.5316613154405246e-05,0.35218335494259406,0.4571981195908468,0.8699402332496677,-0.41274211365882096,U,DIP2C
chr4:169094259-169270956,-0.003675163430098015,0.003675163430098015,1.7309003258644863e-05,0.3517960209881979,0.7280072239044021,0.8512745199843064,-0.12326729607990428,U,SH3RF1
chr1:200404940-200410056,0.0036510962875856657,0.0036510962875856657,4.401108519264854e-05,0.3495754010836639,0.4477180490703344,0.49942771326699614,-0.05170966419666173,U,ZNF281
chr16:52436417-52547802,0.003608770409631868,0.003608770409631868,2.594535574652822e-05,0.34567008964036106,0.3191682001945409,0.5297929161467597,-0.21062471595221882,U,TOX3
chr16:9156402-9156881,-0.0036019855436933506,0.0036019855436933506,1.6066593599826714e-05,0.3450440656599515,0.043945313,0.0,0.043945313,M,RPL21P119
chr12:13437942-13982002,0.003600519544123112,0.003600519544123112,3.451775604282976e-05,0.34490880125022605,0.2120793282234385,0.5078017089852154,-0.29572238076177687,U,GRIN2B
chr14:105140982-105168824,-0.003577383076073721,0.003577383076073721,1.6997348481570132e-05,0.3427740525385861,0.6522592889166854,0.3567733054188724,0.29548598349781297,M,JAG2
chr11:77322017-77474635,-0.00357153575484337,0.00357153575484337,2.7524970704831826e-05,0.3422345336527999,0.46860736393396074,0.8361716611412957,-0.36756429720733497,U,PAK1
chr16:72044289-72094431,0.003567878467799469,0.003567878467799469,3.848685185843715e-05,0.3418970841860793,0.432954142125779,0.6234899997199741,-0.1905358575941951,U,TXNL4B
chr8:130780301-131040909,0.0035369112391219052,0.0035369112391219052,2.9783147798527793e-05,0.3390398091957323,0.2620420847854845,0.5961777433313152,-0.3341356585458307,U,ADCY8
chr19:52860851-52897693,-0.0035352290270028583,0.0035352290270028583,4.550560728443697e-05,0.3388845953512433,0.5550866551165945,0.36725561638518367,0.18783103873141083,M,ZNF320
chr18:52340197-53535903,-0.003513404585286347,0.003513404585286347,1.3414917618247606e-05,0.3368709042927324,0.3708503269630323,0.6700315667368367,-0.29918123977380445,U,DCC
