segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,annotated_genes,avg_depth
chrX:30850653-30851194,-0.011520304345971216,0.011520304345971216,0.0004718437635086349,0.8234169199332112,0.59,0.38,0.20999999999999996,M,0.009531635540649525,TAB3,21.397499999999997
chr20:37219823-37220338,-0.0020360749884791923,0.011512156443913896,0.00014154183308810758,0.8225648254430912,0.855,0.675,0.17999999999999994,M,0.008040534394779432,RBL1,30.82
chr15:71586117-71586745,-0.0021209730508360597,0.011509073532646873,0.00014248607865660254,0.8222424195420777,0.765,0.905,-0.14,U,-0.007991866674468218,THSD4,17.04
chr19:12890511-12890536,-0.002122959982692352,0.01149972390866163,0.00014189110934646347,0.8212646509058724,0.395,0.245,0.15000000000000002,M,0.007995526103426255,GCDH,22.0
chrX:153740136-153740181,-0.002127997694771722,0.01147596407387828,0.00014049869472095825,0.8187798856052306,0.415,0.595,-0.18,U,-0.008002465059913673,BCAP31,20.880000000000003
chrX:13319157-13319629,-0.011473338672193491,0.011473338672193491,0.00047904988036293734,0.8185053253203594,0.56,0.38,0.18000000000000005,M,0.00953163554064954,ATXN3L,20.182499999999997
chr12:13466488-13466518,-0.002068990406696333,0.011473278859117163,0.0001394705513898373,0.8184990701650546,0.765,0.55,0.21499999999999997,M,0.008029996794940021,GRIN2B,18.775
chr6:161264551-161264560,-0.00213071885048945,0.01146308947205661,0.00013980176899153793,0.8174334804573091,0.645,0.845,-0.19999999999999996,U,-0.00800509816654007,AGPAT4,23.5825
chr11:47409775-47409784,-0.0021650220760127204,0.011328453978947316,0.0001346570538287755,0.8033535171678673,0.35,0.195,0.15499999999999997,M,0.00801063310987968,SLC39A13,22.2775
chr11:13675416-13675549,-0.002157644366927151,0.011327883773318895,0.00013440179724711295,0.8032938859805021,0.3,0.485,-0.185,U,-0.008011537474296093,FAR1,21.3275
chr6:7265606-7266064,-0.002157644366927152,0.011327883773318895,0.00013440179724711306,0.8032938859805021,0.58,0.765,-0.18500000000000005,U,-0.008011537474296095,SSR1,21.68
chr4:99293540-99293725,-0.0021603792383531667,0.011319389014830863,0.00013361909564734974,0.802405517802825,0.86,0.75,0.10999999999999999,M,0.008004016731275416,ADH1A,21.532500000000002
chr17:8109424-8109480,-0.002160379238353126,0.011319389014830844,0.00013361909564734933,0.802405517802823,0.81,0.69,0.1200000000000001,M,0.008004016731275404,ALOX12B,21.4125
chrX:30983002-30984134,-0.002160379238353124,0.01131938901483084,0.0001336190956473493,0.8024055178028227,0.31,0.49,-0.18,U,-0.0080040167312754,TAB3,20.652499999999996
chr21:43922130-43922189,-0.002160379238353116,0.011319389014830816,0.00013361909564734865,0.8024055178028201,0.71,0.81,-0.10000000000000009,U,-0.008004016731275383,AGPAT3,19.08
chr14:90236674-90236977,-0.0022376857219965117,0.011300284406963788,0.00013377838435076137,0.8004075886445069,0.95,0.775,0.17499999999999993,M,0.007973851266886666,PSMC1,12.1875
chr1:247416398-247416421,-0.0022751791837751067,0.011292774706329244,0.00013402863665446085,0.7996222362325448,0.27,0.405,-0.135,U,-0.007960572592448189,NLRP3,31.4575
chr14:53956173-53956197,-0.0023081336110200236,0.011286557307963125,0.00013428424960289123,0.7989720307129666,0.29,0.405,-0.11500000000000005,U,-0.007949158183786775,BMP4,21.455
chrX:100885400-100886093,0.011080740060039927,0.011080740060039927,0.00047832284068209793,0.7774479940108457,0.35,0.695,-0.345,U,-0.006413359892386028,NOX1,14.36
chrX:100848351-100848814,-0.0022165055566513033,0.011008625077879254,0.00012483827943470376,0.7699063251834678,0.635,0.505,0.13,M,0.007917207731103567,NOX1,21.255000000000003
chr1:227917534-227917572,-0.0021810528590157398,0.010960753222766913,0.00012241896663679088,0.7648999635843605,0.615,0.73,-0.11499999999999999,U,-0.007897685282615658,WNT9A,27.302500000000002
chrX:154882657-154882891,-0.0021810528590157454,0.010960753222766883,0.0001224189666367902,0.7648999635843574,0.565,0.68,-0.1150000000000001,U,-0.007897685282615632,H2AB1,22.945
chr19:6501524-6501642,-0.002299258987595604,0.01095516774603542,0.00012376916787333925,0.7643158434127976,0.635,0.755,-0.12,U,-0.007853908027772468,TUBB4A,20.4925
chrX:49236225-49236247,-0.010544257183872459,0.010544257183872459,0.0003601904639227013,0.7213434778286214,0.93,0.75,0.18000000000000005,M,0.00953163554064951,CACNA1F,22.5
chr17:21297473-21297841,-0.01000535371539968,0.01000535371539968,0.00030183572420236856,0.6649858199969673,0.69,0.47000000000000003,0.21999999999999992,M,0.009531635540649543,MAP2K3,37.75
chr3:10035439-10035916,0.009981228949011182,0.009981228949011182,0.0003709423137329448,0.6624628907361024,0.7849999999999999,0.315,0.4699999999999999,M,0.00650151311853998,FANCD2,25.795000000000005
chrX:30850145-30850627,-0.009913785509048098,0.009913785509048098,0.0002893442448399036,0.6554097642769224,0.595,0.37,0.22499999999999998,M,0.00958989757268787,TAB3,21.290000000000003
chr2:33157996-33159231,0.009864446323958158,0.009864446323958158,0.00036517019261550195,0.6502499516691623,0.42500000000000004,0.225,0.20000000000000004,M,0.006361553999880214,LTBP1,28.400000000000002
chr4:99228862-99229634,0.009732216387122518,0.009732216387122518,0.00034945106819897064,0.6364215575851472,0.81,0.54,0.27,M,0.006476397921901286,ADH6,15.855000000000002
chr2:33371814-33372241,-0.009636594310668439,0.009636594310668439,0.0002728631119549493,0.6264215546509974,0.27,0.49,-0.21999999999999997,U,-0.009531635540649525,LTBP1,29.535
chrX:154019583-154019615,-0.009562051571768112,0.009562051571768112,0.0002640369792937661,0.618625994929171,0.585,0.39,0.19499999999999995,M,0.00957767960803619,IRAK1,19.9625
chr3:159981140-159981904,0.00940468399752815,0.00940468399752815,0.0003244136773650672,0.6021687471628001,0.915,0.705,0.21000000000000008,M,0.006373882607436206,IL12A,20.775
chr6:10385232-10385243,-0.009102341792685681,0.009102341792685681,0.00021789918639237763,0.5705502857398885,0.62,0.44,0.18,M,0.009531635540649529,TFAP2A,16.66
chr2:112851855-112851891,-0.009088520280344925,0.009088520280344925,0.00022356549015195684,0.5691048542131184,0.46499999999999997,0.6699999999999999,-0.20499999999999996,U,-0.00941899518505854,IL1B,13.9225
chr6:32994912-32994925,-0.008857534123310081,0.008857534123310081,0.00019330831109171145,0.5449486934837947,0.565,0.355,0.20999999999999996,M,0.009410555933713271,BAK1,12.9225
chrX:154015336-154016057,0.008857531909198465,0.008857531909198465,0.00027447088034440563,0.5449484619355636,0.395,0.655,-0.26,U,-0.006509159231130834,IRAK1,22.2025
chr8:127923198-127923225,-0.008811929311846201,0.008811929311846201,0.00018969107261343498,0.5401794156625883,0.135,0.33,-0.195,U,-0.009399006062766242,MYC,16.85
chr2:162038693-162039548,0.008788390843364918,0.008788390843364918,0.0002735040670036739,0.5377178004937181,0.46,0.645,-0.185,U,-0.006362408698267916,DPP4,25.987499999999997
chr11:102146843-102147395,0.00878839084336488,0.00878839084336488,0.00027350406700367153,0.5377178004937141,0.3,0.485,-0.185,U,-0.006362408698267894,BIRC3,25.615
chrX:23783219-23783324,-0.008775778274356882,0.008775778274356882,0.00018540594686902793,0.5363987983159303,0.2,0.36,-0.15999999999999998,U,-0.009531635540649536,SAT1,23.0475
chr6:137864253-137864269,-0.008637837366875295,0.008637837366875295,0.00016149854586423765,0.521973160108653,0.625,0.41,0.21500000000000002,M,0.009589409645198164,TNFAIP3,15.25
chr11:88509191-88509249,-0.0085179975757532,0.0085179975757532,0.00015014377237002708,0.5094405075320866,0.425,0.6100000000000001,-0.1850000000000001,U,-0.009593344952075325,GRM5,24.0775
chr8:42275336-42275405,-0.008356670834091055,0.008356670834091055,0.0001352110935352163,0.49256921640557555,0.565,0.72,-0.15500000000000003,U,-0.009596603972960553,IKBKB,19.1875
chr6:10410436-10410457,-0.00833652848458974,0.00833652848458974,0.00014133777868102814,0.49046276189650034,0.415,0.2,0.21499999999999997,M,0.009578617429530402,TFAP2A,19.6175
chrX:109685048-109685449,0.008087098561282566,0.008087098561282566,0.00021459806935064841,0.4643777817597814,0.47500000000000003,0.705,-0.22999999999999993,U,-0.00650850093856741,ACSL4,18.355
chr19:14537012-14537172,-0.008074595200701293,0.008074595200701293,0.00011843980351194793,0.46307020042358743,0.69,0.825,-0.135,U,-0.009531635540649501,DNAJB1,25.59
chr6:10410257-10410302,-0.008050367327994138,0.008050367327994138,0.00011619352000932266,0.46053648846977824,0.78,0.605,0.17500000000000004,M,0.009531635540649525,TFAP2A,19.065
chr10:133528476-133528496,-0.008015798035031697,0.008015798035031697,0.00010415196413516356,0.456921287421285,0.405,0.645,-0.24,U,-0.009584776263894753,CYP2E1,22.400000000000002
chr20:6770491-6770528,-0.00799505315727861,0.00799505315727861,0.00010927590705840807,0.45475182147689014,0.375,0.635,-0.26,U,-0.009574664798413804,BMP2,22.54
chr19:8338273-8338512,-0.007993205697446609,0.007993205697446609,0.0001122536611396803,0.45455861709955564,0.46499999999999997,0.26,0.20499999999999996,M,0.009415361681819012,NDUFA7,10.03
chr21:29298282-29298304,-0.00798448884585027,0.00798448884585027,0.00010403819551005081,0.45364702278187946,0.66,0.855,-0.19499999999999995,U,-0.009531635540649522,BACH1,22.68
chrX:30957579-30957744,-0.007904633609283002,0.007904633609283002,0.00010121911764543988,0.4452958905999362,0.385,0.55,-0.16500000000000004,U,-0.009583780364744596,TAB3,24.135
chr19:47314079-47314344,-0.007897928409709423,0.007897928409709423,0.00011181608785896074,0.44459467161477795,0.845,0.69,0.15500000000000003,M,0.00937994380120416,C5AR1,21.3425
chr11:65219766-65219868,-0.007797864591292024,0.007797864591292024,9.64450574559966e-05,0.43413015845126435,0.135,0.31,-0.175,U,-0.009391761419459275,CAPN1,19.232499999999998
chr14:29982922-29983645,-0.0077876422699302335,0.0077876422699302335,9.406726458465753e-05,0.43306112452727485,0.585,0.385,0.19999999999999996,M,0.009413815769081133,PRKD1,22.6325
chr9:99824422-99824465,-0.007786071468758512,0.007786071468758512,8.374412702476106e-05,0.4328968526675885,0.645,0.79,-0.14500000000000002,U,-0.009596943939135818,NR4A3,21.1675
chr11:88509146-88509184,-0.007774534014618337,0.007774534014618337,8.54240141491678e-05,0.4316902842732097,0.41,0.6000000000000001,-0.1900000000000001,U,-0.009531635540649537,GRM5,24.275
chr14:29989027-29990156,-0.007767512890191153,0.007767512890191153,8.854816497653244e-05,0.4309560263750705,0.635,0.45999999999999996,0.17500000000000004,M,0.009583584662843751,PRKD1,20.93
chr7:143226681-143227477,-0.0076799379218878165,0.0076799379218878165,8.714576192018995e-05,0.421797577066432,0.385,0.225,0.16,M,0.00937615023533983,GSTK1,15.892499999999998
chrX:153781439-153781528,-0.007674488529017091,0.007674488529017091,8.7856899883697e-05,0.4212276883261184,0.63,0.335,0.295,M,0.009358587417197913,SSR4,17.88
chrX:154019391-154019415,-0.007637905679870071,0.007637905679870071,7.667525084820074e-05,0.4174019128109272,0.475,0.265,0.20999999999999996,M,0.009580442133251377,IRAK1,19.5925
chr2:33410378-33411035,-0.00754228598282862,0.00754228598282862,6.527472262766212e-05,0.4074021587119225,0.33,0.46499999999999997,-0.13499999999999995,U,-0.009531635540649522,LTBP1,24.52
chr21:29189934-29189980,-0.0075309941195781825,0.0075309941195781825,6.165881427757344e-05,0.40622127381772527,0.07500000000000001,0.215,-0.13999999999999999,U,-0.0095969894961101,BACH1,21.725
chr6:27815887-27815937,0.007413808866282764,0.007413808866282764,0.0001670216692161024,0.39396622853687924,0.23500000000000001,0.39,-0.155,U,-0.006476397921901293,H2AC14,18.585
chrX:154534485-154534627,-0.007404701152353168,0.007404701152353168,5.587727141389285e-05,0.3930137584651474,0.475,0.69,-0.21499999999999997,U,-0.009580396576277104,IKBKG,22.395000000000003
chr20:4671147-4671207,-0.007363753208151146,0.007363753208151146,5.927006813666703e-05,0.38873148833096705,0.765,0.9299999999999999,-0.16499999999999992,U,-0.009386750454159336,PRNP,13.382499999999999
chrX:30922941-30923021,-0.007336500762893421,0.007336500762893421,5.9529553889539003e-05,0.38588147144526513,0.495,0.675,-0.18000000000000005,U,-0.009410953657063133,TAB3,23.55
chr20:7885541-7885727,0.007329019205296223,0.007329019205296223,0.00016084112673634592,0.3850990621868767,0.345,0.505,-0.16000000000000003,U,-0.006506577428794597,HAO1,24.119999999999997
chr17:80892226-80892266,0.007329019205296172,0.007329019205296172,0.00016084112673634356,0.38509906218687145,0.625,0.785,-0.16000000000000003,U,-0.006506577428794558,CHMP6,39.8
chr8:119536886-119537315,0.007314125299899165,0.007314125299899165,0.0001596225046794196,0.383541481519372,0.54,0.825,-0.2849999999999999,U,-0.006503481648279741,ENPP2,11.305
chrX:155380067-155380111,-0.007309659210701051,0.007309659210701051,4.9619537009595836e-05,0.38307442509535927,0.81,0.64,0.17000000000000004,M,0.00953163554064955,H2AB2,14.492500000000001
chr19:40880412-40880419,-0.007296309547733262,0.007296309547733262,5.440350935974803e-05,0.3816783388169787,0.615,0.4,0.21499999999999997,M,0.009435489464933632,CYP2A6,19.927500000000002
chr1:165610686-165610718,-0.007281173026136227,0.007281173026136227,4.7136654554226335e-05,0.38009538573756235,0.91,0.765,0.14500000000000002,M,0.009531635540649504,MGST3,10.195
chrX:154014724-154015080,0.007252485033274083,0.007252485033274083,0.00015602999007324677,0.37709524159266833,0.44,0.69,-0.24999999999999994,U,-0.006476397921901274,IRAK1,21.4875
chr16:9903031-9903072,-0.007237765797240833,0.007237765797240833,4.72894965912075e-05,0.37555592756625084,0.435,0.25,0.185,M,0.009408117038512083,GRIN2A,23.5
chrX:13331186-13331255,-0.007225293116151107,0.007225293116151107,3.855246538053452e-05,0.37425155464193055,0.27,0.44499999999999995,-0.17499999999999993,U,-0.009531635540649529,ATXN3L,16.1
chr11:68298155-68298234,-0.007197226408047682,0.007197226408047682,3.780420515762032e-05,0.3713163834576805,0.735,0.895,-0.16000000000000003,U,-0.009587200041899526,LRP5,12.9225
chr9:99832758-99832780,-0.007196811676757323,0.007196811676757323,3.344920020054115e-05,0.37127301152648773,0.695,0.505,0.18999999999999995,M,0.00958987204597888,NR4A3,26.3275
chr20:57172003-57172159,-0.007170539377477664,0.007170539377477664,3.1467430525007994e-05,0.36852549673047075,0.535,0.77,-0.235,U,-0.009583213901851882,TFAP2C,19.3275
chr4:9763450-9763586,0.007162505210213081,0.007162505210213081,0.0001520365166745353,0.3676852964420168,0.855,0.625,0.22999999999999998,M,0.006406649880921277,DRD5,10.3325
chr11:88509594-88509796,-0.0071607246543306064,0.0071607246543306064,3.66943911556306e-05,0.3674990887720996,0.48,0.35,0.13,M,0.009531635540649522,GRM5,24.044999999999998
chr6:52825276-52825291,-0.007110144800271898,0.007110144800271898,4.197951675516855e-05,0.36220952899937436,0.565,0.715,-0.15000000000000002,U,-0.009380380477968686,GSTA1,13.917499999999999
chrX:154531935-154531951,-0.0070992368481236235,0.0070992368481236235,2.5451153342794643e-05,0.36106879291066696,0.46499999999999997,0.64,-0.17500000000000004,U,-0.009591768742494119,IKBKG,19.1275
chr10:133528442-133528450,0.007078830669780784,0.007078830669780784,0.0001440751626227599,0.3589347476057506,0.45499999999999996,0.625,-0.17000000000000004,U,-0.006506248010385853,CYP2E1,22.625
chr7:23526995-23527615,-0.007071289101509179,0.007071289101509179,3.5732240348286036e-05,0.3581460625275683,0.575,0.77,-0.19500000000000006,U,-0.009424031554039519,TRA2A,36.0525
chrX:154011768-154012311,0.007065309209678398,0.007065309209678398,0.00014302715896823354,0.3575206950593935,0.42,0.685,-0.26500000000000007,U,-0.006503636070928484,IRAK1,21.0525
chr8:74040795-74040938,-0.007061271405910717,0.007061271405910717,2.25065087810255e-05,0.35709842803673875,0.355,0.21500000000000002,0.13999999999999996,M,0.009595959982437122,LY96,18.5025
chr22:50487261-50487283,-0.007061271405910686,0.007061271405910686,2.2506508781025446e-05,0.35709842803673547,0.855,0.715,0.14,M,0.009595959982437077,MIOX,19.51
chrX:21899483-21899682,-0.007061271405910686,0.007061271405910686,2.2506508781025446e-05,0.35709842803673547,0.885,0.745,0.14,M,0.009595959982437077,SMS,13.2275
chr20:6768358-6768417,-0.0070554286662852655,0.0070554286662852655,2.7633124890086463e-05,0.3564874037255688,0.34,0.155,0.18500000000000003,M,0.009531635540649543,BMP2,20.802500000000002
chrX:153739120-153739520,0.007052636857052437,0.007052636857052437,0.00014273011481537038,0.35619544080701326,0.47,0.62,-0.15000000000000002,U,-0.006476397921901271,BCAP31,20.8375
chr4:110611492-110611544,0.007052636857052436,0.007052636857052436,0.0001427301148153704,0.3561954408070132,0.16,0.31,-0.15,U,-0.006476397921901269,PITX2,16.39
chr16:9887829-9887980,-0.007047560488654151,0.007047560488654151,2.480527678083871e-05,0.35566456236596555,0.365,0.21000000000000002,0.15499999999999997,M,0.009588510042290582,GRIN2A,20.345
chrX:123864486-123864530,-0.007027853390884031,0.007027853390884031,1.9738525364695845e-05,0.3536036257827758,0.305,0.45499999999999996,-0.14999999999999997,U,-0.009594850232278868,XIAP,19.96
chr1:109910380-109910432,-0.0070000097628824896,0.0070000097628824896,2.9550431954604596e-05,0.35069178395672534,0.175,0.32999999999999996,-0.15499999999999997,U,-0.009380298268913012,CSF1,22.165
chrX:21959636-21959897,-0.006971177849191287,0.006971177849191287,2.0418251807148927e-05,0.34767658880304514,0.24,0.41000000000000003,-0.17000000000000004,U,-0.009531635540649515,SMS,29.842499999999998
chr20:4690257-4690777,-0.006924207945490398,0.006924207945490398,1.4136397112327856e-05,0.3427645518316331,0.515,0.365,0.15000000000000002,M,0.009589861040843924,PRNP,25.910000000000004
chr6:55589891-55590346,-0.006894286588502076,0.006894286588502076,1.1749821891564071e-05,0.33963542445046135,0.62,0.425,0.195,M,0.009531635540649562,HMGCLL1,13.285
chr6:155403527-155403616,-0.006894286588502035,0.006894286588502035,1.1749821891563964e-05,0.339635424450457,0.76,0.565,0.19500000000000006,M,0.009531635540649508,NOX3,19.125
chrX:153779064-153779104,-0.006866052374820195,0.006866052374820195,1.6825084974141902e-05,0.3366827358022723,0.61,0.245,0.365,M,0.009410899921709851,SSR4,10.1575
chrX:47145474-47145495,-0.006855075651189256,0.006855075651189256,8.522617068105046e-06,0.3355348077025363,0.485,0.61,-0.125,U,-0.009591431047145335,NDUFB11,20.7375
chr2:32983592-32984512,-0.006843001364434088,0.006843001364434088,7.7385989950017e-06,0.33427209821685155,0.2,0.445,-0.245,U,-0.009531635540649543,LTBP1,34.6275
chr20:41340705-41340746,-0.006842556427949257,0.006842556427949257,7.191226124941186e-06,0.33422556747501014,0.735,0.87,-0.135,U,-0.009591655486778186,LPIN3,20.334999999999997
chr2:147914879-147915814,-0.006837562648808717,0.006837562648808717,1.5952792297687407e-05,0.3337033260856812,0.935,0.775,0.16000000000000003,M,0.00938915424977068,ACVR2A,20.4825
chr10:58316333-58317864,-0.006826005174170047,0.006826005174170047,1.4809522436537297e-05,0.3324946639797755,0.755,0.95,-0.19499999999999995,U,-0.009424958152960475,UBE2D1,10.1625
chr7:157405246-157405337,-0.006823597574153706,0.006823597574153706,5.278723659382361e-06,0.3322428810430263,0.495,0.33999999999999997,0.15500000000000003,M,0.009590413800234211,DNAJB6,30.717499999999998
chr20:34559414-34559458,-0.006811985122190203,0.006811985122190203,6.788581090010916e-06,0.3310284694969282,0.38,0.24,0.14,M,0.009531635540649532,MAP1LC3A,23.875
chr2:218893259-218893300,-0.006795316166015947,0.006795316166015947,1.6031215122792338e-05,0.32928525687456034,0.185,0.325,-0.14,U,-0.009368392079892571,WNT10A,21.275
chr12:48998281-48998290,-0.0067841192067677695,0.0067841192067677695,4.370840065614132e-06,0.3281142968882532,0.31,0.48,-0.16999999999999998,U,-0.00953163554064953,WNT1,26.6675
chrX:153725124-153725248,-0.006753170993626184,0.006753170993626184,9.383522821252594e-06,0.3248777825424142,0.685,0.865,-0.17999999999999994,U,-0.009413813325386187,ABCD1,23.025
chrX:123921065-123921396,-0.006738008729392862,0.006738008729392862,1.1514033971410219e-05,0.32329213733950557,0.365,0.49,-0.125,U,-0.009336344599371306,XIAP,18.445
chr19:39407433-39407497,-0.006684597182268007,0.006684597182268007,6.12651770803767e-06,0.3177064436610951,0.815,0.67,0.1449999999999999,M,0.009376190698550339,ZFP36,21.475
chr2:33315180-33315262,-0.006684330331060841,0.006684330331060841,6.610403543368527e-06,0.31767853679111696,0.56,0.28,0.28,M,0.009368882438541823,LTBP1,35.24250000000001
chr19:48391851-48392118,-0.006684130309920435,0.006684130309920435,8.425638295123677e-06,0.31765761890201516,0.10500000000000001,0.22999999999999998,-0.12499999999999997,U,-0.009342463123456258,GRIN2D,21.235
chr8:15449690-15449903,0.006578557514333667,0.006578557514333667,0.00011233054848845491,0.30661698576808544,0.37,0.195,0.175,M,0.006504465472354612,TUSC3,24.2625
chrX:153739610-153739838,0.006421407558192978,0.006421407558192978,0.00010279733377900901,0.2901824961524674,0.47,0.655,-0.18500000000000005,U,-0.006503862179757166,BCAP31,20.475
chr2:33386739-33387300,0.006410073515870001,0.006410073515870001,0.00010553263415341281,0.2889972002387149,0.42500000000000004,0.275,0.15000000000000002,M,0.006364841875545977,LTBP1,25.755000000000003
chr8:19915414-19915656,0.006410073515869997,0.006410073515869997,0.00010553263415341268,0.28899720023871456,0.195,0.045,0.15000000000000002,M,0.006364841875545974,LPL,21.0575
chr9:22017147-22017165,0.006337540468326593,0.006337540468326593,0.00017344477709893222,0.2814118108061268,0.53,0.28500000000000003,0.245,M,0.0064610128946111095,CDKN2B,17.9575
chr10:5044190-5044345,0.006225450231062251,0.006225450231062251,9.133211103867953e-05,0.26968959410576837,0.56,0.21000000000000002,0.35000000000000003,M,0.006502911437787768,AKR1C3,25.695
chr12:56487812-56487909,0.00618343031470821,0.00618343031470821,8.907085034643399e-05,0.26529521884834617,0.44999999999999996,0.3,0.14999999999999997,M,0.0064763979219012785,GLS2,21.675
chr19:45347854-45347885,0.005980460001401986,0.005980460001401986,7.775269704042021e-05,0.24406890998877792,0.635,0.775,-0.14,U,-0.006499225527687644,KLC3,19.564999999999998
chr17:2053718-2053773,0.005906460942338573,0.005906460942338573,7.339505518957127e-05,0.23633020742971125,0.35,0.525,-0.17500000000000004,U,-0.0065013224287201535,HIC1,22.66
chr8:144049219-144049276,0.005820800583935252,0.005820800583935252,6.879092583694846e-05,0.22737198494449987,0.6,0.42,0.18,M,0.006476397921901267,OPLAH,21.8925
chr2:32982706-32983450,0.005818669825093645,0.005818669825093645,6.844954936286228e-05,0.22714915361246674,0.22,0.46499999999999997,-0.24499999999999997,U,-0.0064995064227437345,LTBP1,32.5425
chr17:81936248-81936287,0.005766352569120154,0.005766352569120154,6.585959419738904e-05,0.22167789914234642,0.905,0.75,0.15500000000000003,M,0.006476397921901274,MAFG,26.4925
chr20:7885013-7885295,0.005749453328743087,0.005749453328743087,6.503829198808533e-05,0.2199106037684928,0.405,0.565,-0.15999999999999992,U,-0.006499924276745448,HAO1,24.3825
chr19:10390550-10390720,0.005692739285970496,0.005692739285970496,6.194521653488488e-05,0.21397954040776598,0.91,0.78,0.13,M,0.0064763979219013106,TYK2,13.717500000000001
chr11:48074342-48074976,0.005670107163094127,0.005670107163094127,6.0753157876145783e-05,0.21161270940427473,0.735,0.9,-0.16500000000000004,U,-0.006476397921901293,PTPRJ,18.730000000000004
chr4:108027712-108027845,-0.00017445616220042185,0.00564252694664341,0.000127352441374388,0.20872841473447523,0.735,0.845,-0.10999999999999999,U,-0.009202682951942223,HADH,22.9125
chr8:74031061-74031205,0.005559306215243714,0.005559306215243714,0.00011484732436273254,0.2000253245168235,0.56,0.35,0.21000000000000008,M,0.006476397921901298,LY96,19.595
chr2:191165194-191165331,0.005474264947577348,0.005474264947577348,5.066785191977483e-05,0.19113184554498924,0.20500000000000002,0.09,0.11500000000000002,M,0.006476397921901286,STAT1,14.3325
chr1:109656688-109656728,-0.00018112640329610245,0.005429547950279782,0.00011791996377754951,0.18645541390112327,0.915,0.805,0.10999999999999999,M,0.00885532472087108,GSTM4,24.84
chr1:22643452-22643724,-0.0001811264032960929,0.005429547950279772,0.00011791996377754911,0.18645541390112227,0.735,0.845,-0.10999999999999999,U,-0.008855324720871064,C1QC,22.2
chr7:41664607-41664665,-0.0001811264032960929,0.005429547950279772,0.00011791996377754911,0.18645541390112227,0.615,0.725,-0.10999999999999999,U,-0.008855324720871064,INHBA,32.1725
chr19:1395860-1395904,0.0054262926275657425,0.0054262926275657425,4.826199014196431e-05,0.1861149774883287,0.36,0.2,0.15999999999999998,M,0.0064763979219012845,NDUFS7,23.0525
chrX:123929107-123929576,0.0054014187774079495,0.0054014187774079495,4.699917509608559e-05,0.1835137102518764,0.355,0.565,-0.20999999999999996,U,-0.006498262424659118,XIAP,10.754999999999999
chrX:120435120-120435354,0.005350831938874924,0.005350831938874924,4.591461805527899e-05,0.17822342005406266,0.505,0.305,0.2,M,0.006414224427848026,LAMP2,18.1275
chr15:78460020-78460139,0.005262669179539289,0.005262669179539289,4.033439490959119e-05,0.16900350050481006,0.89,0.695,0.19500000000000006,M,0.006497538032891423,IREB2,27.8975
chrX:30957767-30957899,0.0052143433941759555,0.0052143433941759555,4.052929391526026e-05,0.16394966761026397,0.245,0.375,-0.13,U,-0.006366281270339818,TAB3,24.4475
chr17:6982825-6982850,0.005163469376652982,0.005163469376652982,9.034316051804692e-05,0.15862934469564877,0.765,0.555,0.20999999999999996,M,0.006455500524007755,ALOX12,16.5
chrX:21988447-21988493,0.0051478469292382,0.0051478469292382,3.483367580581003e-05,0.15699557427589172,0.315,0.48,-0.16499999999999998,U,-0.006476397921901267,SMS,19.9425
