segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,annotated_genes,avg_depth
chr16:89710766-89710789,-0.00216363662784021,0.00216363662784021,2.0782058900474818e-05,3.2641145959311926,0.55,0.12,0.43000000000000005,M,-0.0008282826427373877,SPATA2L,21.707499999999996
chr6:33571807-33572102,-0.0020999660337985234,0.0020999660337985234,1.9555275490188e-05,3.15333740590185,0.31,0.01,0.3,M,-0.0008282826427373376,BAK1,21.1025
chr17:56586117-56586300,0.0020518888915322044,0.0020518888915322044,1.835251377226124e-05,3.0696904601639665,0.03,0.43,-0.4,U,0.0005195452147429802,NOG,18.005
chr8:30818311-30818344,0.0020518888915313335,0.0020518888915313335,1.8352513772246318e-05,3.0696904601624517,0.0,0.39999999999999997,-0.39999999999999997,U,0.0005195452147428569,PPP2CB,17.6525
chr12:26846517-26846608,-0.0020258566047877086,0.0020258566047877086,1.8168246610524163e-05,3.024398224101189,0.42000000000000004,0.07,0.35000000000000003,M,-0.0008282826427373899,ITPR2,14.24
chr2:119209961-119210139,0.0020237388373607213,0.0020237388373607213,1.78582726197599e-05,3.0207136295371155,0.0,0.435,-0.435,U,0.000519545214742973,STEAP3,10.094999999999999
chr7:96565391-96567295,0.0019956006388225384,0.0019956006388225384,1.737058003241288e-05,2.9717574259165427,0.0,0.43,-0.43,U,0.0005195452147428993,SEM1,11.832500000000001
chr9:77892578-77894572,0.001980454379172331,0.001980454379172331,1.7110688881967777e-05,2.9454052281907566,0.02,0.525,-0.505,U,0.000519545214742857,GNAQ,14.5425
chr9:136667382-136667980,-0.001976562997610802,0.001976562997610802,1.727002976378516e-05,2.93863481366571,0.525,0.01,0.515,M,-0.0008282826427373899,AGPAT2,24.645
chr9:77719230-77720290,0.001974505058335589,0.001974505058335589,1.7009108306508672e-05,2.9350543110241003,0.0,0.465,-0.465,U,0.0005195452147428993,GNAQ,11.2225
chr11:68298376-68298386,-0.0019414127131864099,0.0019414127131864099,1.664141715907887e-05,2.87747864265972,0.395,0.0,0.395,M,-0.0008282826427373961,LRP5,20.025
chr19:18185614-18185621,-0.00191891284759788,0.00191891284759788,1.6734390856599954e-05,2.8383322843847627,0.625,0.96,-0.33499999999999996,U,0.0008282826427372318,MPV17L2,21.75
chr12:46171262-46171695,0.0018831764198412747,0.0018831764198412747,1.5485303003673637e-05,2.7761563127584976,0.0,0.41,-0.41,U,0.0005195452147428993,SLC38A1,12.477500000000001
chr6:55445936-55447147,0.0018663319417722077,0.0018663319417722077,1.5211550625889611e-05,2.7468494721975247,0.0,0.37,-0.37,U,0.000519545214742857,HMGCLL1,12.77
chr16:89933478-89933531,-0.0018613091543487942,0.0018613091543487942,1.5245859143637025e-05,2.7381105828365087,0.385,0.03,0.355,M,-0.0008282826427373961,TUBB3,30.5575
chr17:69502141-69503124,0.0018457515517625368,0.0018457515517625368,1.4880167081858026e-05,2.711042710704352,0.04,0.48000000000000004,-0.44000000000000006,U,0.0005195452147428993,MAP2K6,18.335
chr10:104221194-104221255,0.0018378382067096247,0.0018378382067096247,1.4753649980166978e-05,2.697274688874365,0.0,0.475,-0.475,U,0.000519545214742973,GSTO1,11.4825
chr1:25676675-25676943,0.0018378382067096247,0.0018378382067096247,1.4753649980166978e-05,2.697274688874365,0.0,0.475,-0.475,U,0.000519545214742973,MAN1C1,24.55
chr9:77983210-77984844,0.0018310563253002127,0.0018310563253002127,1.4645621573792051e-05,2.6854752424116066,0.01,0.52,-0.51,U,0.0005195452147428993,GNAQ,10.440000000000001
chr11:35130159-35130226,0.0018046158693519312,0.0018046158693519312,1.422796968504066e-05,2.639472853755902,0.0,0.36,-0.36,U,0.000519545214742857,CD44,17.1075
chr5:53475218-53476022,0.0017990091423507359,0.0017990091423507359,1.4140125660845926e-05,2.629717997973539,0.0,0.395,-0.395,U,0.0005195452147428993,FST,17.475
chr4:107001327-107003148,0.0017990091423507359,0.0017990091423507359,1.4140125660845926e-05,2.629717997973539,0.0,0.395,-0.395,U,0.0005195452147428993,DKK2,20.3325
chr6:55449527-55450329,0.00179038470313016,0.00179038470313016,1.4005492784763611e-05,2.614712779994753,0.0,0.465,-0.465,U,0.0005195452147428992,HMGCLL1,14.959999999999997
chr12:13783994-13784081,0.001768651026684265,0.001768651026684265,1.366885872490419e-05,2.576899474780311,0.0,0.425,-0.425,U,0.0005195452147428992,GRIN2B,17.240000000000002
chr9:78002925-78003463,0.0017429792726952132,0.0017429792726952132,1.3276101229299424e-05,2.532234511105403,0.0,0.525,-0.525,U,0.0005195452147428569,GNAQ,14.934999999999999
chr7:41680328-41680755,0.001742979272695213,0.001742979272695213,1.3276101229299421e-05,2.5322345111054028,0.0,0.35,-0.35,U,0.0005195452147428569,INHBA,16.6575
chr7:41701830-41702755,0.0017192957555197076,0.0017192957555197076,1.2918443537211635e-05,2.491028778346,0.01,0.46,-0.45,U,0.0005195452147428992,INHBA,24.965
chr7:116712147-116712367,0.0017149910935092513,0.0017149910935092513,1.2853919019029265e-05,2.483539318435634,0.03,0.41000000000000003,-0.38,U,0.000519545214742857,MET,22.17
chr12:7824296-7824532,0.0017121933034910132,0.0017121933034910132,1.281206127086407e-05,2.4786715875595937,0.0,0.345,-0.345,U,0.000519545214742857,SLC2A14,17.085
chr14:50956960-50957015,-0.0016997907715082688,0.0016997907715082688,1.302017740608169e-05,2.4570930604078294,0.43000000000000005,0.79,-0.36,U,0.0008282826427373376,PYGL,23.672500000000003
chr19:49714170-49714540,-0.001695266803903236,0.001695266803903236,1.2516827820308554e-05,2.449222041979115,0.335,0.03,0.30500000000000005,M,-0.0008282826427373899,CPT1C,23.4225
chr10:86770245-86770860,0.0016852744390933438,0.0016852744390933438,1.2412531977620928e-05,2.431836840662111,0.0,0.545,-0.545,U,0.0005195452147428992,BMPR1A,16.8
chr19:1469004-1469087,0.001678365531124798,0.001678365531124798,1.3051754297548287e-05,2.4198163872260126,0.0,0.435,-0.435,U,0.0005195452147428569,APC2,32.637499999999996
chr2:233761977-233763101,0.0016660579237218667,0.0016660579237218667,1.213087183679605e-05,2.3984030144657646,0.04,0.445,-0.405,U,0.0005195452147428993,UGT1A1,16.302500000000002
chr10:86763380-86763521,0.0016609351482464619,0.0016609351482464619,1.2056285769136649e-05,2.38949016103856,0.02,0.525,-0.505,U,0.000519545214742973,BMPR1A,19.73
chr9:77835299-77836547,0.0016609351482462194,0.0016609351482462194,1.2056285769133281e-05,2.3894901610381383,0.0,0.505,-0.505,U,0.0005195452147429307,GNAQ,11.584999999999999
chr20:9306798-9308662,0.0016590724933481557,0.0016590724933481557,1.2029218194210695e-05,2.386249423634828,0.01,0.38,-0.37,U,0.0005195452147428992,PLCB4,14.13
chr10:29323-30608,0.0016331381207831594,0.0016331381207831594,1.1655234962285166e-05,2.3411275434142134,0.0,0.465,-0.465,U,0.0005195452147429307,TUBB8,16.085
chr3:12268845-12269502,0.0016311439355413142,0.0016311439355413142,1.1626701179909206e-05,2.3376579631344225,0.06,0.42500000000000004,-0.36500000000000005,U,0.0005195452147429801,PPARG,10.599999999999998
chr19:49691747-49691787,-0.0016310308388785449,0.0016310308388785449,1.1933698244512772e-05,2.337461192070922,0.595,0.89,-0.29500000000000004,U,0.0008282826427373481,CPT1C,33.0
chr10:26739269-26739666,0.0016216556974270571,0.0016216556974270571,1.2207486278701095e-05,2.321149865912359,0.0,0.46499999999999997,-0.46499999999999997,U,0.0005195452147428993,PDSS1,20.415
chr12:13963489-13963509,-0.0016210508010223708,0.0016210508010223708,1.1368494520963916e-05,2.320097437786337,0.405,0.97,-0.565,U,0.0008282826427376037,GRIN2B,15.0625
chr15:71129170-71129838,0.0016199785677146633,0.0016199785677146633,1.14675302174409e-05,2.318231914232309,0.03,0.36,-0.32999999999999996,U,0.0005195452147429802,THSD4,20.9875
chr4:113747170-113747649,-0.0016193327797364078,0.0016193327797364078,1.1342434830728223e-05,2.3171083409617497,0.6699999999999999,0.94,-0.27,U,0.0008282826427373406,CAMK2D,21.877500000000005
chr15:73319896-73319909,-0.0016191459067659063,0.0016191459067659063,1.1749729112064608e-05,2.316783210297019,0.5900000000000001,0.91,-0.31999999999999995,U,0.0008282826427372359,NEO1,22.27
chr9:137234383-137234445,-0.0016105551997200008,0.0016105551997200008,1.1209662079778572e-05,2.3018366811930555,0.47,0.03,0.43999999999999995,M,-0.0008282826427373356,TUBB4B,30.145000000000003
chr6:55538764-55540658,0.0016032372165069992,0.0016032372165069992,1.1230740935975061e-05,2.289104498790494,0.01,0.37,-0.36,U,0.0005195452147428993,HMGCLL1,15.8175
chr20:31585695-31585714,-0.001595407541207093,0.001595407541207093,1.1385652898423645e-05,2.275482049658044,0.63,0.92,-0.29000000000000004,U,0.0008282826427373481,ID1,11.1325
chr4:99227302-99227774,0.0015892923849406217,0.0015892923849406217,1.1035219901959645e-05,2.264842603961236,0.0,0.325,-0.325,U,0.000519545214742857,ADH6,15.475000000000001
chr9:77898090-77899222,0.0015892923849406212,0.0015892923849406212,1.103521990195964e-05,2.264842603961235,0.0,0.455,-0.455,U,0.0005195452147428569,GNAQ,14.185
chr10:5075907-5076095,0.001579069900615048,0.001579069900615048,1.0892879835029243e-05,2.2470570295410472,0.0,0.485,-0.485,U,0.0005195452147429307,AKR1C3,13.3025
chr3:12386312-12386962,0.0015753534281852475,0.0015753534281852475,1.0841338428956554e-05,2.24059093041332,0.0,0.355,-0.355,U,0.0005195452147428992,PPARG,13.254999999999999
chr5:134643447-134643579,-0.001558686601840142,0.001558686601840142,1.0437693252639822e-05,2.2115931769447568,0.31,0.0,0.31,M,-0.0008282826427374486,SEC24A,22.31
chr9:136669268-136669381,-0.0015456731771393232,0.0015456731771393232,1.0247398488276402e-05,2.188951788989882,0.575,0.03,0.5449999999999999,M,-0.0008282826427373376,AGPAT2,25.792499999999997
chr6:162025038-162025055,-0.0015409775642627936,0.0015409775642627936,1.0567833870528812e-05,2.1807821337863045,0.525,0.91,-0.385,U,0.0008282826427375344,AGPAT4,16.5
chr17:78367313-78367448,-0.0015287773691162057,0.0015287773691162057,1.0002358740441641e-05,2.159555642083341,0.265,0.03,0.23500000000000001,M,-0.0008282826427375063,SOCS3,20.675
chr2:210238603-210240097,0.0015280069539224913,0.0015280069539224913,1.0194407174028155e-05,2.1582152363340286,0.15,0.465,-0.31500000000000006,U,0.0005195452147430539,ACADL,10.7325
chr2:38098532-38098770,0.0015280069539218536,0.0015280069539218536,1.0194407174019722e-05,2.158215236332919,0.0,0.315,-0.315,U,0.0005195452147428569,CYP1B1,22.165
chr11:64250828-64250840,-0.0015269015975057335,0.0015269015975057335,9.975295684691492e-06,2.156292083587108,0.54,0.0,0.54,M,-0.0008282826427373899,PLCB3,33.25
chr9:38406359-38406385,-0.0015261454730263958,0.0015261454730263958,1.034907743154301e-05,2.1549765415163273,0.325,0.86,-0.5349999999999999,U,0.0008282826427372292,ALDH1B1,15.912500000000001
chr6:55433488-55434211,0.001519659387963334,0.001519659387963334,1.008221089261318e-05,2.1436917358946483,0.0,0.345,-0.345,U,0.0005195452147428993,HMGCLL1,11.3
chr20:7877309-7877335,0.0015178046979556178,0.0015178046979556178,1.0057358576036477e-05,2.140464856194173,0.0,0.47000000000000003,-0.47000000000000003,U,0.0005195452147429307,HAO1,12.2125
chr12:13459615-13461605,0.0015068216788762265,0.0015068216788762265,9.91075429223312e-06,2.121356066493593,0.0,0.405,-0.405,U,0.0005195452147428993,GRIN2B,17.89
chr1:65482762-65482937,0.001497411049312348,0.001497411049312348,9.785907802449375e-06,2.1049829963945297,0.07,0.535,-0.465,U,0.0005195452147428993,LEPR,13.805
chr11:89363239-89364455,0.0014974110493121298,0.0014974110493121298,9.785907802446644e-06,2.10498299639415,0.0,0.31,-0.31,U,0.000519545214742857,NOX4,14.6875
chr4:107021605-107022550,0.0014918517162884905,0.0014918517162884905,9.712488221909616e-06,2.095310598954401,0.0,0.33999999999999997,-0.33999999999999997,U,0.0005195452147428992,DKK2,10.965
chr9:77728119-77728229,0.001490216831702671,0.001490216831702671,9.69094418360645e-06,2.0924661473961077,0.0,0.525,-0.525,U,0.0005195452147428993,GNAQ,13.7475
chr11:89453682-89455121,0.0014833010950355498,0.0014833010950355498,9.600047596123518e-06,2.080433813058768,0.0,0.4,-0.4,U,0.000519545214742973,NOX4,21.927500000000002
chr4:107145491-107147469,0.0014668487995975756,0.0014668487995975756,9.38534869235964e-06,2.051809310875577,0.0,0.305,-0.305,U,0.0005195452147429307,DKK2,18.7825
chr11:102167970-102169589,0.0014668487995975756,0.0014668487995975756,9.38534869235964e-06,2.051809310875577,0.0,0.305,-0.305,U,0.0005195452147429307,BIRC3,18.94
chr7:96561642-96562482,0.001464072150639443,0.001464072150639443,9.349328024201566e-06,2.0469783622420765,0.0,0.335,-0.335,U,0.0005195452147428993,SEM1,14.59
chr3:171699985-171701822,0.001464072150639443,0.001464072150639443,9.349328024201566e-06,2.0469783622420765,0.0,0.335,-0.335,U,0.0005195452147428993,PLD1,22.7825
chr2:8992749-8992872,0.0014617585027781928,0.0014617585027781928,9.319360941659074e-06,2.042952965390606,0.0,0.365,-0.365,U,0.0005195452147428993,MBOAT2,20.61
chr11:64019725-64019839,-0.0014593038874585022,0.0014593038874585022,9.018858226581518e-06,2.0386823065125013,0.7749999999999999,0.48,0.29499999999999993,M,-0.0008282826427374486,OTUB1,15.807500000000001
chr7:16944032-16945496,0.0014363222240725434,0.0014363222240725434,8.992731748408011e-06,1.998697693043528,0.09,0.51,-0.42000000000000004,U,0.0005195452147429801,AHR,27.46
chr17:27741879-27743247,0.0014363222240721433,0.0014363222240721433,8.992731748403212e-06,1.998697693042832,0.0,0.33,-0.33,U,0.0005195452147428993,NOS2,11.6375
chr4:107159130-107160944,0.0014363222240721426,0.0014363222240721426,8.992731748403205e-06,1.9986976930428308,0.0,0.36,-0.36,U,0.0005195452147428992,DKK2,14.2575
chr12:13658371-13659403,0.0014363222240721426,0.0014363222240721426,8.992731748403205e-06,1.9986976930428308,0.0,0.36,-0.36,U,0.0005195452147428992,GRIN2B,12.155000000000001
chr12:13611737-13611840,0.0014363222240721322,0.0014363222240721322,8.99273174840333e-06,1.9986976930428126,0.0,0.51,-0.51,U,0.000519545214742973,GRIN2B,18.5625
chr4:107199731-107201521,0.0014363222240719334,0.0014363222240719334,8.992731748400695e-06,1.9986976930424667,0.0,0.3,-0.3,U,0.0005195452147428569,DKK2,14.482499999999998
chr4:107097450-107098602,0.0014363222240719334,0.0014363222240719334,8.992731748400695e-06,1.9986976930424667,0.0,0.3,-0.3,U,0.0005195452147428569,DKK2,20.2025
chr9:77783436-77784512,0.001417262193286074,0.001417262193286074,8.751380210722726e-06,1.9655361263238043,0.0,0.47500000000000003,-0.47500000000000003,U,0.000519545214742973,GNAQ,16.36
chr1:19641411-19641602,-0.0014167128063882627,0.0014167128063882627,8.789297102737818e-06,1.9645802763322269,0.435,0.05,0.385,M,-0.0008282826427373376,NBL1,22.792499999999997
chr7:41700628-41701217,0.0014128658837216103,0.0014128658837216103,8.696124453778833e-06,1.957887213550483,0.02,0.405,-0.385,U,0.0005195452147429307,INHBA,24.6025
chr12:13489555-13490372,0.0014086035832022437,0.0014086035832022437,8.64270097264094e-06,1.9504714562185048,0.0,0.325,-0.325,U,0.0005195452147428993,GRIN2B,15.8475
chr3:12351296-12351708,0.0014086035832022437,0.0014086035832022437,8.64270097264094e-06,1.9504714562185048,0.0,0.325,-0.325,U,0.0005195452147428993,PPARG,21.384999999999998
chr2:8902005-8902037,0.001408603583201018,0.001408603583201018,8.642700972626765e-06,1.9504714562163725,0.43,0.755,-0.325,U,0.0005195452147427227,MBOAT2,16.18
chr11:36522137-36523826,0.001405833506869176,0.001405833506869176,8.608059062520675e-06,1.945651942957122,0.0,0.295,-0.295,U,0.0005195452147429307,TRAF6,10.8825
chr10:31536704-31537185,0.001405833506869176,0.001405833506869176,8.608059062520675e-06,1.945651942957122,0.0,0.295,-0.295,U,0.0005195452147429307,ZEB1,14.8125
chr6:3248176-3248211,-0.0013895042502814305,0.0013895042502814305,8.069755226846308e-06,1.917241509737758,0.47000000000000003,0.12,0.35000000000000003,M,-0.0008282826427373376,TUBB2B,15.995
chr1:25662557-25662607,-0.0013839748403823365,0.0013839748403823365,8.341224767487155e-06,1.9076211740025357,0.6699999999999999,0.93,-0.2600000000000001,U,0.0008282826427370892,MAN1C1,18.945
chr7:41663405-41665029,0.001380917998918277,0.001380917998918277,8.299237418546758e-06,1.902302732846922,0.0,0.32,-0.32,U,0.0005195452147428992,INHBA,11.02
chr4:113604346-113605763,-0.001380127502530959,0.001380127502530959,7.945235360079861e-06,1.9009273888622544,0.39,0.76,-0.37,U,0.0008282826427373209,CAMK2D,16.72
chr12:13680228-13682182,0.0013753850141347253,0.0013753850141347253,8.231332936875304e-06,1.8926761773541982,0.01,0.3,-0.29,U,0.0005195452147428993,GRIN2B,11.649999999999999
chrX:77895341-77896033,0.001375385014134525,0.001375385014134525,8.231332936873005e-06,1.8926761773538496,0.0,0.29,-0.29,U,0.000519545214742857,COX7B,13.135
chr3:189840575-189840599,-0.0013705808761031882,0.0013705808761031882,8.1603684422454e-06,1.8843177048182214,0.5549999999999999,0.86,-0.30500000000000005,U,0.0008282826427370785,TP63,17.855
chr15:71347163-71349077,0.0013660247312083948,0.0013660247312083948,8.117016308186993e-06,1.8763907027789235,0.03,0.405,-0.375,U,0.0005195452147428993,THSD4,20.71
chr12:13870182-13871179,0.00135326737833097,0.00135326737833097,7.96234296744835e-06,1.8541948410118951,0.01,0.325,-0.315,U,0.0005195452147428993,GRIN2B,20.5775
chr12:13533358-13533995,0.00135326737833097,0.00135326737833097,7.96234296744835e-06,1.8541948410118951,0.0,0.315,-0.315,U,0.0005195452147428993,GRIN2B,12.715
chr10:95079981-95080113,0.0013449793133871895,0.0013449793133871895,7.86255591007524e-06,1.839774863327195,0.0,0.285,-0.285,U,0.0005195452147428569,CYP2C8,13.43
chr20:8970300-8972269,0.0013426422642317459,0.0013426422642317459,7.834517777635637e-06,1.8357087517682078,0.0,0.37,-0.37,U,0.0005195452147428993,PLCB1,13.91
chr4:992468-992592,-0.0013365151158375656,0.0013365151158375656,7.375360585525949e-06,1.8250484415855244,0.6,0.09,0.51,M,-0.0008282826427374538,SLC26A1,27.9925
chr9:77943724-77944099,0.0013289004447462561,0.0013289004447462561,7.670540106715999e-06,1.8118000672113093,0.0,0.48000000000000004,-0.48000000000000004,U,0.000519545214742973,GNAQ,13.205000000000002
chr7:41694550-41694669,0.0013289004447462561,0.0013289004447462561,7.670540106715999e-06,1.8118000672113093,0.0,0.48000000000000004,-0.48000000000000004,U,0.000519545214742973,INHBA,16.435000000000002
chr19:4510148-4510183,-0.0013283955506479203,0.0013283955506479203,7.2709512511629274e-06,1.8109216279519014,0.485,0.21,0.275,M,-0.0008282826427374963,PLIN4,31.2425
chr7:100647008-100647025,0.001327624904064098,0.001327624904064098,7.65539623122877e-06,1.809580819618848,0.89,0.495,0.395,M,-0.0005195452147427766,TFR2,14.47
chr3:12418883-12419165,0.0013256537781283519,0.0013256537781283519,7.632019678750805e-06,1.8061513590390874,0.01,0.32,-0.31,U,0.000519545214742973,PPARG,15.3725
chr12:4639973-4640052,0.0013146191954089628,0.0013146191954089628,7.501730787412084e-06,1.7869528564147843,0.0,0.28,-0.28,U,0.000519545214742857,NDUFA9,18.2525
chr12:56494356-56494376,-0.0013119229547452983,0.0013119229547452983,7.38515423952567e-06,1.7822618060349487,0.605,0.9,-0.29500000000000004,U,0.0008282826427371327,GLS2,39.625
chr8:74037233-74038492,0.001309563816900589,0.001309563816900589,7.442366582139118e-06,1.778157263502211,0.03,0.365,-0.33499999999999996,U,0.0005195452147429307,LY96,18.997500000000002
chr4:158735307-158736001,0.0013059536669497705,0.0013059536669497705,7.400098875651428e-06,1.771876149384218,0.24,0.63,-0.39,U,0.0005195452147430539,PPID,19.14
chr17:69566173-69568157,0.001305953666949226,0.001305953666949226,7.400098875645308e-06,1.7718761493832706,0.0,0.39,-0.39,U,0.000519545214742857,MAP2K6,15.2175
chr15:71229967-71230227,0.0012980794195335329,0.0012980794195335329,7.308269810857136e-06,1.7581761515202823,0.0,0.305,-0.305,U,0.0005195452147428992,THSD4,11.545
chr11:88668211-88669924,0.0012843076990513048,0.0012843076990513048,7.148860675683087e-06,1.73421544375789,0.0,0.33,-0.33,U,0.0005195452147428993,GRM5,16.325
chr20:57210664-57210722,-0.001281809989210395,0.001281809989210395,6.682150646123988e-06,1.729869806939998,0.605,0.09,0.515,M,-0.0008282826427373376,TFAP2C,26.545
chr11:102219922-102220171,0.0012742152361664531,0.0012742152361664531,7.033005670663703e-06,1.7166560869513978,0.09,0.5,-0.41000000000000003,U,0.0005195452147428569,BIRC3,15.190000000000001
chr1:207041802-207042179,-0.001261486739712397,0.001261486739712397,6.430749444474969e-06,1.694510430990412,0.36,0.93,-0.5700000000000001,U,0.0008282826427371746,YOD1,26.7775
chr15:39589843-39589889,0.001257605276922058,0.001257605276922058,6.844113674953349e-06,1.68775727362493,0.0,0.46,-0.46,U,0.0005195452147428993,THBS1,18.745
chr3:30617697-30618055,0.0012540481394246671,0.0012540481394246671,6.803949023522224e-06,1.6815683931465892,0.03,0.5700000000000001,-0.54,U,0.0005195452147429802,TGFBR2,23.402500000000003
chr16:9986965-9988788,0.0012540481394241357,0.0012540481394241357,6.803949023516678e-06,1.6815683931456644,0.0,0.27,-0.27,U,0.000519545214742857,GRIN2A,15.31
chr3:171690152-171690982,0.0012540481394241357,0.0012540481394241357,6.803949023516678e-06,1.6815683931456644,0.0,0.27,-0.27,U,0.000519545214742857,PLD1,34.695
chr6:117730502-117730542,0.0012482905967250513,0.0012482905967250513,6.7391541962410335e-06,1.6715511408916501,0.0,0.5650000000000001,-0.5650000000000001,U,0.000519545214742857,NUS1,12.425
chr12:13448158-13449615,0.001243058237568973,0.001243058237568973,6.680500512754668e-06,1.662447628457713,0.03,0.325,-0.29500000000000004,U,0.0005195452147429307,GRIN2B,12.7425
chr15:33440777-33441998,0.0012339057290269126,0.0012339057290269126,6.578431165874656e-06,1.6465236498413804,0.0,0.4,-0.4,U,0.000519545214742857,RYR3,10.975
chr17:8075022-8075214,-0.0012317238269345893,0.0012317238269345893,6.0685743433535605e-06,1.6427274706735142,0.65,0.03,0.62,M,-0.0008282826427374419,ALOX15B,28.235
chr4:113667352-113668843,-0.00123172382693418,0.00123172382693418,6.068574343349528e-06,1.6427274706728023,0.67,0.89,-0.21999999999999997,U,0.0008282826427373643,CAMK2D,17.7725
chr2:218832413-218832645,0.0012258467070093912,0.0012258467070093912,7.0299326378159036e-06,1.6325021721573318,0.07,0.43999999999999995,-0.36999999999999994,U,0.0005195452147428993,PRKAG3,21.4425
chr12:13557906-13559476,0.0012238441400208588,0.0012238441400208588,6.466999668206384e-06,1.6290180089078121,0.0,0.265,-0.265,U,0.0005195452147429307,GRIN2B,18.86
chr1:65632055-65632861,0.0012238441400208588,0.0012238441400208588,6.466999668206384e-06,1.6290180089078121,0.0,0.265,-0.265,U,0.0005195452147429307,LEPR,17.487499999999997
chr3:38118054-38118123,-0.0012198045769779419,0.0012198045769779419,6.223013318308119e-06,1.6219897810488457,0.235,0.6,-0.365,U,0.0008282826427372834,MYD88,18.939999999999998
chr10:86822021-86822054,0.0012195340452681469,0.0012195340452681469,6.4195142730128695e-06,1.621519096848769,0.0,0.555,-0.555,U,0.0005195452147428569,BMPR1A,14.424999999999999
chr12:7850615-7850646,0.0012156168412304825,0.0012156168412304825,6.376486826969515e-06,1.6147037551263415,0.0,0.29,-0.29,U,0.0005195452147428992,SLC2A14,17.42
chr4:99321467-99323448,0.0012156168412304825,0.0012156168412304825,6.376486826969515e-06,1.6147037551263415,0.01,0.3,-0.29,U,0.0005195452147428992,ADH1B,11.36
chr11:102173991-102175003,0.0012137891621472098,0.0012137891621472098,6.356453341636408e-06,1.6115238703433001,0.0,0.395,-0.395,U,0.000519545214742857,BIRC3,21.51
chr9:77973235-77974180,0.0012127311343358425,0.0012127311343358425,6.344868385061402e-06,1.6096830622013276,0.0,0.5,-0.5,U,0.0005195452147429802,GNAQ,12.665
chr9:78025446-78027381,0.0012120411566808771,0.0012120411566808771,6.337318263781632e-06,1.6084826055862997,0.0,0.605,-0.605,U,0.000519545214742973,GNAQ,17.6125
chr15:71277147-71277251,0.001208764200996463,0.001208764200996463,6.301512170537734e-06,1.6027811990259586,0.0,0.315,-0.315,U,0.000519545214742973,THSD4,21.4175
chr12:13769170-13769461,0.001208764200996463,0.001208764200996463,6.301512170537734e-06,1.6027811990259586,0.0,0.315,-0.315,U,0.000519545214742973,GRIN2B,19.6075
chr20:9285837-9287617,0.001204331832592639,0.001204331832592639,6.253218491955908e-06,1.5950695493336535,0.0,0.445,-0.445,U,0.000519545214742973,PLCB4,11.899999999999999
chr20:41365582-41365681,-0.0011998479808307727,0.0011998479808307727,5.6885940420275085e-06,1.5872683263960685,0.325,0.07,0.255,M,-0.0008282826427374486,LPIN3,36.6325
chr7:157790428-157790462,-0.0011998479808307727,0.0011998479808307727,5.6885940420275085e-06,1.5872683263960685,0.51,0.0,0.51,M,-0.0008282826427374486,DNAJB6,11.682500000000001
chr17:56594414-56594427,-0.001194073137498659,0.001194073137498659,5.620629542304758e-06,1.577220973660952,0.46,0.03,0.43000000000000005,M,-0.0008282826427373376,NOG,30.135
chr17:19778509-19778652,0.0011936996694290505,0.0011936996694290505,6.138016890231762e-06,1.5765711957856297,0.04,0.30000000000000004,-0.26000000000000006,U,0.0005195452147430132,ULK2,22.8675
