segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,annotated_genes,avg_depth
chr14:53960501-53960885,0.0017212079468769056,0.047718112572116146,0.002544794841721092,4.005421793503675,0.07166666666666667,0.8816666666666665,-0.8099999999999998,U,0.04337100563468885,BMP4,18.4225
chr9:137113913-137113936,-0.004100535867571829,0.04576192503449042,0.002710269542567484,3.830008228876502,0.165,0.83,-0.6649999999999999,U,0.041227293495733355,MAN1B1,25.4825
chr15:48530495-48530554,-0.003262862825739378,0.04508952678057415,0.0024265149966524132,3.7697135115756777,0.19000000000000003,0.9166666666666666,-0.7266666666666666,U,0.04037009411042403,FBN1,21.14
chr12:56492052-56492082,-0.002429346381905935,0.04314855323443754,0.0025661639692484916,3.595664202894309,0.18999999999999997,0.7833333333333333,-0.5933333333333334,U,0.046906352520124255,GLS2,26.078333333333333
chr7:17014727-17014979,0.003713902489339262,0.041852007518757534,0.0022645099127709817,3.479401471783386,0.16833333333333333,0.7849999999999998,-0.6166666666666665,U,0.036874590417723334,AHR,21.337500000000002
chr2:32937897-32937912,-0.0055161741868257905,0.04173899205820342,0.002210307712061818,3.469267246709117,0.6249999999999999,0.9033333333333333,-0.27833333333333343,U,0.03903002039127424,LTBP1,15.571666666666667
chr18:48922650-48922896,-0.0047986593643001675,0.041488132648474105,0.0023824552374993846,3.446772397705889,0.8016666666666667,0.13833333333333334,0.6633333333333334,M,-0.04078698439303139,SMAD7,21.13083333333334
chr4:109905439-109906727,-0.0015391943834795567,0.04093347019097659,0.0019062867296632065,3.3970351833728523,0.13833333333333334,0.7949999999999999,-0.6566666666666666,U,0.03760168149435391,EGF,15.968333333333332
chr1:242008949-242009426,0.0018306975571034864,0.040020076452637506,0.0019509999022752423,3.315130126486199,0.12,0.765,-0.645,U,0.035957342597090027,MAP1LC3C,19.358333333333338
chr14:53961370-53961410,-0.003655824608508367,0.0379509514973713,0.0019803293004797265,3.129589334981716,0.25833333333333336,0.9216666666666665,-0.6633333333333331,U,0.03574964295976894,BMP4,19.555833333333336
chr16:31208059-31208065,-0.005205180735541451,0.03777158371120334,0.0021164367067304903,3.113505221293314,0.5016666666666666,0.895,-0.3933333333333334,U,0.03788746511092117,PYCARD,18.999166666666664
chr12:7852292-7853078,0.03590287879247909,0.03590287879247909,0.014179183761461897,2.9459363227471114,0.005,0.28333333333333327,-0.27833333333333327,U,0.005012302430956615,SLC2A14,22.587500000000002
chr19:4131765-4131804,0.004210438709434903,0.035895425973467676,0.002402305423736545,2.9452680199774797,0.8216666666666668,0.25666666666666665,0.5650000000000002,M,-0.03245944122637407,MAP2K2,17.7475
chr6:117722489-117722664,-0.007288105803722536,0.03413095319517178,0.002502904255851137,2.78704573618553,0.7600000000000001,0.9483333333333333,-0.18833333333333313,U,0.03063868834519909,NUS1,15.6275
chr16:83791294-83791684,0.004438340118374236,0.03275381320943328,0.0013561402431773364,2.663556025080325,0.09500000000000001,0.7533333333333333,-0.6583333333333333,U,0.029280384529965352,HSBP1,18.120000000000005
chr7:100633027-100633061,-0.006834687451900607,0.03220573260809839,0.00151687505498267,2.614409013286228,0.16166666666666665,0.6316666666666667,-0.4700000000000001,U,0.03423159543746377,TFR2,24.6525
chr14:53969997-53970220,0.0025591357001242755,0.03032153172361082,0.001059738666404571,2.44545057383988,0.145,0.8716666666666666,-0.7266666666666666,U,0.028668563667511037,BMP4,15.17583333333333
chr4:89836200-89836243,-0.004082722111166385,0.02979161646971651,0.0012667998839529166,2.3979324694413955,0.19000000000000003,0.7583333333333333,-0.5683333333333332,U,0.032115968646659145,SNCA,24.153333333333332
chr2:156319791-156319845,-0.0017697201775622215,0.029230185353561686,0.0010248800212594136,2.347588301776949,0.3266666666666667,0.9366666666666666,-0.6099999999999999,U,0.02836524572502194,NR4A2,20.380000000000003
chr9:137130488-137130522,0.028906911118630307,0.028906911118630307,0.022561456781350596,2.318599932916231,0.016666666666666666,0.2633333333333333,-0.24666666666666665,U,0.009084739635716073,GRIN1,25.319166666666664
chr9:77750539-77751066,0.0033222720982748317,0.027662095486437582,0.0011957170429711128,2.2069758973129887,0.055,0.6283333333333333,-0.5733333333333333,U,0.02584330835620835,GNAQ,19.07
chr9:21220319-21220468,0.005638620850655232,0.027166688301555997,0.0010808573673757986,2.1625521707681066,0.03666666666666666,0.7233333333333333,-0.6866666666666666,U,0.024902580235761893,IFNA16,16.871666666666666
chr2:33174688-33174852,-0.00022357845895498428,0.027005971112623456,0.0009410560134999486,2.1481404773771278,0.27166666666666667,0.8366666666666668,-0.5650000000000002,U,0.025406420083311843,LTBP1,22.81833333333333
chr2:189580449-189580516,-0.0020693612096653355,0.026859628710132328,0.001027534867808493,2.1350177874594576,0.14666666666666664,0.7200000000000001,-0.5733333333333335,U,0.02795614099721436,SLC40A1,26.552500000000006
chr6:75244113-75244259,-0.003177893472393217,0.025816182662305034,0.0009845896907940918,2.041450791849377,0.011666666666666667,0.15166666666666667,-0.14,U,0.03108284620752749,COX7A2,19.141666666666666
chr4:94871889-94872148,0.003259079910846062,0.02486080187576715,0.0008129551563904402,1.9557807085268313,0.09500000000000001,0.6966666666666667,-0.6016666666666667,U,0.022936242842186663,BMPR1B,19.338333333333335
chr7:117328209-117328443,-0.005339081640824854,0.02480079843137559,0.0009416096662731424,1.950400131323376,0.085,0.3416666666666666,-0.2566666666666666,U,0.030250449375418084,WNT2,21.624166666666667
chr7:16980404-16980792,-0.0008719904107215903,0.024775085764436603,0.001002704964055578,1.9480944471918262,0.18333333333333335,0.7999999999999999,-0.6166666666666666,U,0.02397870826872682,AHR,22.727500000000003
chr2:218872810-218873215,-0.003300349845581101,0.02419404661609172,0.0011119226932500802,1.8959920049470413,0.9083333333333333,0.4000000000000001,0.5083333333333333,M,-0.0309727649173883,WNT10A,20.368333333333336
chr14:53970453-53971463,0.004561943257734764,0.023275357979885933,0.0006900808037950436,1.813612148537709,0.03,0.7949999999999999,-0.7649999999999999,U,0.02261078554982408,BMP4,14.584999999999999
chr15:48537649-48537747,-0.001290505017632195,0.022535234516520983,0.0006918359778271491,1.747244434565546,0.20166666666666674,0.9116666666666666,-0.7099999999999999,U,0.022048026367105584,FBN1,25.095000000000002
chr6:149237047-149237065,-0.004754043292652187,0.02224855080717919,0.0007378858429274942,1.721537179811628,0.21333333333333335,0.9366666666666666,-0.7233333333333333,U,0.020507686638787683,TAB2,20.651666666666664
chr19:6502729-6502753,0.003160798835134254,0.02092744348923396,0.000584410465902879,1.6030719818495323,0.48,0.10833333333333334,0.37166666666666665,M,-0.023242779075395435,TUBB4A,22.696666666666662
chr21:33379586-33379684,-0.007552954161481684,0.020712648018801297,0.0006130117682517899,1.5838110273604271,0.8116666666666666,0.29333333333333333,0.5183333333333333,M,-0.022438403358821846,IFNAR1,15.879999999999997
chr2:33294641-33294700,-0.0060970187538235444,0.02068746893366788,0.0007458563281817612,1.581553190117141,0.765,0.9616666666666666,-0.19666666666666655,U,0.017824280270938363,LTBP1,23.124166666666667
chr21:43064481-43064909,-0.005133358888166608,0.02031924033767785,0.0007296506400165374,1.5485337124965712,0.8916666666666666,0.47000000000000003,0.4216666666666666,M,-0.03177617667767108,CBS,20.187499999999996
chr16:10093036-10093134,0.003751883410838154,0.02024700016708914,0.0005413690202349518,1.5420558541171947,0.13833333333333334,0.7666666666666667,-0.6283333333333334,U,0.020451407623480508,GRIN2A,19.146666666666665
chr14:30143266-30143294,-0.0017885985009819642,0.020185559097737695,0.0005223781931482391,1.5365463634461094,0.46,0.9266666666666666,-0.4666666666666666,U,0.02070693351405905,PRKD1,18.401666666666667
chr6:10411964-10411974,0.006747594718537919,0.02006575016184058,0.0006397369912242186,1.5258029596999587,0.6966666666666667,0.18333333333333332,0.5133333333333333,M,-0.020852811791007165,TFAP2A,30.716666666666665
chr15:73240139-73240717,-0.0015193970930700979,0.01869362236179364,0.0005207184004728178,1.402762696994674,0.23833333333333337,0.8616666666666667,-0.6233333333333333,U,0.019231294258353657,NEO1,23.741666666666664
chr6:117725274-117726124,0.018164593119083305,0.018164593119083305,0.003629476875000334,1.3553240422282369,0.06833333333333334,0.34,-0.27166666666666667,U,0.00309286544635156,NUS1,12.22166666666667
chr9:77987129-77987713,0.0031362217746595633,0.01696993323242472,0.00037942507626263577,1.2481975294552214,0.06666666666666667,0.8450000000000001,-0.7783333333333334,U,0.017417640991533024,GNAQ,17.3925
chr4:73402090-73402159,-0.0008018093323890295,0.016883799334574626,0.00045229742792477954,1.2404738047271435,0.2016666666666667,0.8233333333333333,-0.6216666666666666,U,0.015059339899585146,ALB,18.253333333333334
chr1:223738460-223738741,-0.008448540986694468,0.016852383835421942,0.0014455657219155354,1.2376567411353763,0.5583333333333332,0.9216666666666665,-0.3633333333333333,U,0.010651846943482618,CAPN2,27.9425
chr9:137130457-137130471,-0.00238471838005822,0.016555020890389998,0.00040780800226115476,1.2109918671533055,0.043333333333333335,0.4566666666666666,-0.4133333333333333,U,0.02279524222691447,GRIN1,25.27916666666667
chr14:53968356-53968433,-0.007048543033557813,0.01636767575248579,0.0006409987143599919,1.194192415248386,0.3433333333333333,0.9316666666666666,-0.5883333333333334,U,0.013905662507442367,BMP4,14.218333333333334
chr2:33299516-33299781,-5.0363354006225984e-05,0.015952140918437347,0.00042211196288222466,1.1569309333785716,0.22333333333333336,0.8083333333333335,-0.5850000000000001,U,0.013822575262927966,LTBP1,22.659166666666668
chr6:7342401-7342733,-0.00023062933032778725,0.015791668119252304,0.0003793134921459477,1.1425411546946147,0.06166666666666667,0.32666666666666666,-0.265,U,0.01657344258311014,SSR1,23.388333333333332
chr19:7243139-7243208,-0.0157743017207493,0.0157743017207493,0.0027371145425495783,1.1409838899602502,0.36000000000000004,0.02666666666666667,0.33333333333333337,M,-0.0029373043740158864,INSR,21.063333333333336
chr7:17083735-17084971,0.006078061991019127,0.01576802097283125,0.00045639992028849766,1.1404206881405683,0.09000000000000001,0.7333333333333334,-0.6433333333333334,U,0.013845892018226011,AHR,26.44
chr9:77998063-77998424,0.0008075284428413392,0.01524493426248657,0.00029878285774086985,1.093514907019997,0.15833333333333335,0.8666666666666667,-0.7083333333333334,U,0.01388970144007388,GNAQ,20.218333333333334
chr14:73136100-73136216,-0.0007270764486971493,0.01414663306172754,0.0004179043185731342,0.9950289873656485,0.03833333333333334,0.23666666666666666,-0.19833333333333333,U,0.019036765462239525,PSEN1,20.91333333333333
chr1:19642848-19643229,-0.0038046430971294073,0.014029826408015625,0.0003545549390301948,0.9845548016826913,0.8466666666666667,0.2833333333333334,0.5633333333333332,M,-0.019358478568865977,NBL1,18.438333333333333
chr1:65469810-65469922,0.0009481422835294068,0.01367800592072363,0.000296054447211017,0.9530066578581673,0.5583333333333335,0.8633333333333334,-0.30499999999999994,U,0.016372846819430596,LEPR,21.401666666666667
chr10:35639473-35639523,-0.0021828275753706205,0.013564393936314256,0.00037864949006206927,0.9428189418103474,0.2333333333333333,0.8266666666666665,-0.5933333333333333,U,0.015101049545287825,FZD8,23.27
chr10:35636915-35636994,-0.003568353324680635,0.013529022150812238,0.0004491169493681027,0.9396471135153631,0.45166666666666666,0.8266666666666665,-0.3749999999999999,U,0.012976915334206765,FZD8,18.948333333333334
chr10:87096109-87096234,-0.004916766450879518,0.013487683753924078,0.0004823437764781562,0.9359402523813197,0.5683333333333334,0.16833333333333333,0.4,M,-0.012399003192613084,GLUD1,17.895833333333332
chr10:35639112-35639343,0.00036021612121440137,0.012879668997983602,0.00030018503811345213,0.8814188766777981,0.32,0.9066666666666666,-0.5866666666666667,U,0.013655283098940504,FZD8,22.939999999999998
chr2:33297578-33298069,-0.0014784727677637178,0.012717429299191943,0.0002592289033677108,0.8668706580935895,0.265,0.8700000000000001,-0.6050000000000001,U,0.010841317266892999,LTBP1,22.651666666666667
chr18:20933642-20933670,-0.0036925280113824957,0.012465282046185057,0.0003174076563316318,0.8442603267167879,0.65,0.9883333333333334,-0.3383333333333334,U,0.014395025185529153,ROCK1,10.209999999999999
chr4:152309254-152309832,-0.000802279131678204,0.011867351316580746,0.00038174325438428185,0.7906431971406942,0.22166666666666668,0.765,-0.5433333333333333,U,0.017842092568485467,FBXW7,13.479166666666666
chr12:29286192-29286413,0.00033708980594150613,0.011824381032125653,0.00030212187231919277,0.7867900027897784,0.48833333333333345,0.9033333333333333,-0.41499999999999987,U,0.018313730481052885,FAR2,23.000833333333336
chr3:120608360-120608536,0.0038432174426783826,0.011724492529684105,0.00024387804996542093,0.7778328870012745,0.10166666666666668,0.73,-0.6283333333333333,U,0.01127293278243649,NDUFB4,16.201666666666664
chr7:16918872-16919060,0.0035903382913396857,0.011664162238764875,0.000223301812338037,0.7724230010973999,0.5399999999999999,0.9433333333333334,-0.40333333333333343,U,0.017399151869020187,AHR,21.719166666666666
chr16:31208092-31208109,-0.006800421693446387,0.01164602699730514,0.0008746155047553783,0.7707967933393811,0.5,0.8450000000000001,-0.3450000000000001,U,0.007899842206556353,PYCARD,19.03833333333333
chr16:83787995-83788245,0.0055513155734588674,0.011307931747856534,0.00019864618506334575,0.7404794072255351,0.15,0.7766666666666667,-0.6266666666666667,U,0.011070320272042813,HSBP1,16.61916666666667
chr6:117728009-117728073,0.006778197207714749,0.01126313561551081,0.0006719986417934526,0.7364624870145968,0.06666666666666667,0.5766666666666667,-0.51,U,0.009646053305875556,NUS1,10.180833333333334
chr5:53488484-53488598,0.007150664109113875,0.011100110511625266,0.0002576767726560909,0.7218438402610311,0.07833333333333332,0.7216666666666667,-0.6433333333333333,U,0.009624540484127695,FST,18.106666666666666
chr16:55559650-55561648,0.007019142154260399,0.011083803189503099,0.00029760427825391484,0.7203815441120407,0.043333333333333335,0.5933333333333334,-0.55,U,0.009123359581546102,LPCAT2,18.91416666666667
chr12:13992986-13993034,0.0033835381487902516,0.010752133156163518,0.00021630654403392692,0.6906403144451129,0.16,0.7250000000000001,-0.5650000000000001,U,0.013590592786957637,GRIN2B,14.703333333333333
chr11:76172678-76172759,-0.0007578321235140063,0.010587580010495973,0.00023297911074643505,0.6758846464444913,0.8450000000000001,0.3666666666666667,0.4783333333333334,M,-0.014759975245955506,WNT11,12.64
chr7:17206914-17207087,0.006144677738604209,0.010417670621580824,0.0002573954605794701,0.6606486780110121,0.02666666666666667,0.6383333333333333,-0.6116666666666667,U,0.008782157610089436,AHR,22.541666666666668
chr7:17216389-17216418,0.00024659993271202406,0.010175962039468337,0.0001565021635947262,0.6389743941431211,0.75,0.9183333333333333,-0.16833333333333333,U,0.013035256449083876,AHR,22.629166666666666
chr5:53500036-53501095,0.004070015681342996,0.009459620468480189,0.00012402038300254845,0.574739229548334,0.26000000000000006,0.85,-0.5899999999999999,U,0.011103789385159534,FST,12.110833333333332
chr5:53483821-53484789,0.003835267706868465,0.00922900104899348,0.00013602589448704638,0.5540593235238265,0.19166666666666668,0.8333333333333334,-0.6416666666666667,U,0.010394208247511678,FST,20.315833333333334
chr6:19851628-19851648,0.006249280338837641,0.008562978998717856,0.00021293913075244757,0.4943363676660544,0.7233333333333333,0.8966666666666666,-0.17333333333333334,U,0.019065913624357816,ID4,18.641666666666666
chr19:4533386-4533453,0.002005965266373673,0.008493820886874729,0.00023498967499902587,0.48813488100490765,0.8400000000000002,0.36166666666666675,0.47833333333333344,M,-0.009256171397447785,PLIN4,15.475833333333334
chr14:29676466-29676480,-0.003478575046386241,0.00811543277261762,0.00017603882888431253,0.4542043878094783,0.23666666666666666,0.815,-0.5783333333333333,U,0.007097639845400738,PRKD1,15.5725
chr6:117730560-117730812,0.0004338449903734628,0.008083411462459906,0.00012877523231512108,0.4513330004548618,0.35000000000000003,0.835,-0.48499999999999993,U,0.012101152254380076,NUS1,10.724166666666669
chr9:137113941-137114028,0.0021615453701095467,0.007757442360659342,0.00014734801569023592,0.4221029798124879,0.09166666666666667,0.725,-0.6333333333333333,U,0.00939381777148703,MAN1B1,25.463333333333335
chr6:10401225-10401304,0.0018178591393524445,0.007486989541821337,8.362833452781607e-05,0.39785116749728333,0.145,0.805,-0.66,U,0.006728135231283835,TFAP2A,26.246666666666666
chr16:10116158-10117611,0.0041032282192669375,0.007425653367812534,0.00015058757031891415,0.39235108291105014,0.043333333333333335,0.5,-0.45666666666666667,U,0.0073522279788576055,GRIN2A,19.93166666666667
chr7:17205988-17206041,0.0067105087565274705,0.0073738388440753805,0.00020072222079146925,0.38770481554998476,0.05000000000000001,0.6483333333333333,-0.5983333333333333,U,0.004943349723995518,AHR,22.096666666666668
chr7:17183778-17185316,0.002305745619057403,0.007019401555776489,7.203801865207547e-05,0.3559220201985951,0.05666666666666668,0.40833333333333327,-0.35166666666666657,U,0.00827719261489101,AHR,21.7025
chr3:155184889-155186374,-0.005610743690790676,0.00629981608353061,0.00015766728145814746,0.2913959712831729,0.37999999999999995,0.9066666666666666,-0.5266666666666666,U,0.004680573825033213,MME,20.291666666666664
chr4:109898815-109898949,0.0012659828144965196,0.0062900265059753,5.640739297560363e-05,0.2905181287133059,0.1516666666666667,0.7216666666666667,-0.57,U,0.00782071404739862,EGF,10.685833333333333
chr14:53963220-53963272,0.0014146477397121687,0.005566420443772199,7.017888067457235e-05,0.22563154891690473,0.3333333333333333,0.8399999999999999,-0.5066666666666666,U,0.01198182680869461,BMP4,19.84
chr5:53485071-53485568,0.005009411347474664,0.005470359333457857,9.417164245209764e-05,0.21701763973990698,0.024999999999999998,0.6833333333333335,-0.6583333333333334,U,0.0050533991806380974,FST,18.54583333333333
chr7:16923907-16924469,-0.005462461053692181,0.005462461053692181,0.00032822328839414287,0.21630939199705435,0.395,0.8850000000000001,-0.4900000000000001,U,0.001966637678436892,AHR,23.88
chr18:20936271-20936797,0.005266126127884335,0.005266126127884335,0.00035958334432047216,0.19870381557130629,0.03833333333333334,0.25333333333333335,-0.21500000000000002,U,0.0021860139041440687,ROCK1,11.446666666666665
chr7:16924596-16925852,0.0011289534628845048,0.004984352232806301,4.555183386324309e-05,0.17343682945477495,0.165,0.7783333333333333,-0.6133333333333333,U,0.0055584594276994895,AHR,23.675
chr12:66161753-66161991,0.0037088700763382543,0.004777260812336064,7.01567247175885e-05,0.15486670590083418,0.8033333333333332,0.9366666666666666,-0.13333333333333341,U,0.009023425421010551,TMBIM4,23.95
chr7:16966184-16966218,-0.0025076394090947016,0.004626770573755618,9.66868369870443e-05,0.14137207479658456,0.2783333333333333,0.8833333333333332,-0.6049999999999999,U,0.006469127549352585,AHR,24.756666666666664
chr10:35639527-35639540,-0.004130676501838445,0.004576703220963397,0.00014602246986599747,0.13688247824420635,0.285,0.9216666666666665,-0.6366666666666665,U,0.006333239770406825,FZD8,23.030833333333334
chr2:218872670-218872795,-0.0031667198678745796,0.004516932786911535,0.00010419527907982024,0.13152279534331437,0.955,0.6266666666666666,0.32833333333333337,M,-0.011104134440863769,WNT10A,20.050833333333333
chr18:20934422-20934667,0.0032407564577434274,0.0044967393174223805,0.00015466806442454825,0.12971202393354359,0.041666666666666664,0.3633333333333333,-0.3216666666666666,U,0.006979560899924921,ROCK1,10.643333333333334
chr6:108557442-108557479,0.0011264008051795787,0.0044226408092299324,4.074209437537899e-05,0.12306752630456427,0.2866666666666666,0.7366666666666668,-0.4500000000000002,U,0.006168647301288597,FOXO3,20.425833333333333
chr18:21122318-21122657,-0.0028186506060952645,0.004281553307897975,9.086120450251831e-05,0.11041604935925171,0.28500000000000003,0.9199999999999999,-0.6349999999999999,U,0.006682902348531981,ROCK1,15.777500000000002
chr16:83788750-83789220,0.0028520264782581554,0.003993102263737785,4.221331609884668e-05,0.084550315679146,0.03833333333333334,0.5883333333333334,-0.55,U,0.005023483392319841,HSBP1,16.599999999999998
chr20:9119945-9120057,0.004290103042137851,0.0038357767314932674,5.002972775962661e-05,0.0704427560065324,0.12166666666666669,0.5633333333333334,-0.44166666666666665,U,0.008474120740490455,PLCB4,19.77333333333333
chr3:87264657-87265019,0.0008799476904122306,0.003509833468304446,3.152772583283339e-05,0.04121505234190402,0.10166666666666668,0.6749999999999999,-0.5733333333333333,U,0.0036435207886788973,CHMP2B,15.497500000000002
chr8:15494211-15494387,0.0018656883983221159,0.0033830410796162093,1.799372077359462e-05,0.029845434429711333,0.10333333333333335,0.8016666666666666,-0.6983333333333333,U,0.005198777721754598,TUSC3,17.57666666666667
chr2:33375550-33375567,-0.0033359094259786393,0.0033359094259786393,0.00012241120868166446,0.02561908536433803,0.5683333333333334,0.975,-0.4066666666666666,U,0.0010415914065709823,LTBP1,20.279166666666665
chr5:53467044-53467075,0.00303725748173066,0.003076564641067255,1.9669948023417738e-05,0.0023633431035582843,0.3416666666666666,0.9016666666666667,-0.56,U,0.007065563427064152,FST,13.75
chr3:171660898-171661238,0.0023176258493163232,0.0029969851158938685,2.968080104808508e-05,-0.004772643561066049,0.09500000000000001,0.8099999999999999,-0.715,U,0.004972764859306781,PLD1,22.849999999999998
chr5:53483001-53483211,0.0007701302616454723,0.002800776674510608,9.531559341067107e-05,-0.022366877984393813,0.056666666666666664,0.5800000000000001,-0.5233333333333334,U,0.0073483569663378686,FST,19.794166666666666
chr8:66055810-66055857,-0.0015594954116272778,0.002749186429694023,3.614278229317098e-05,-0.02699303399919466,0.41,0.9,-0.49000000000000005,U,0.004947242327551455,DNAJC5B,24.590833333333336
chr1:19643256-19643438,-0.0021471316492594067,0.002743033819147634,3.557461570016684e-05,-0.02754474559480921,0.7066666666666667,0.16166666666666665,0.545,M,-0.003775430435796451,NBL1,18.705833333333334
chr4:73412240-73412998,-0.00017185239028491033,0.0022628790575640986,1.2402392313315635e-05,-0.07060076996980591,0.18166666666666667,0.8566666666666668,-0.6750000000000002,U,0.0031995148622562465,ALB,16.705000000000002
chr1:155194218-155194236,0.0022605672536946935,0.0022605672536946935,2.8821223983785875e-05,-0.07080807205595632,0.09333333333333334,0.3983333333333334,-0.30500000000000005,U,0.001772337555244435,MUC1,34.306666666666665
chr10:94677107-94677496,0.0019262089952724881,0.0022293764674003818,2.2855368543389065e-05,-0.07360498538976183,0.03,0.7200000000000001,-0.6900000000000001,U,0.003916456375211837,HELLS,13.574166666666668
chr7:17053742-17054130,0.002010960755863522,0.0022231916514402175,3.724613817037673e-05,-0.0741595848815121,0.17333333333333334,0.7383333333333333,-0.565,U,0.0020408812229104237,AHR,22.715833333333332
chr14:35386201-35386322,-0.001648941216306705,0.002137942968670829,2.768727438840048e-05,-0.08180393136502932,0.9183333333333333,0.6333333333333333,0.28500000000000003,M,-0.007488196259894056,PSMA6,10.953333333333333
chr14:29906367-29906497,0.002039107878124596,0.002039107878124596,4.527525891998691e-05,-0.09066658650902766,0.10666666666666667,0.5666666666666668,-0.4600000000000001,U,0.0008219172867139886,PRKD1,17.764166666666664
chr4:109899109-109899465,0.0019389586228050844,0.0019444584492075824,2.0592404874931767e-05,-0.09915390860719969,0.22333333333333338,0.7416666666666667,-0.5183333333333333,U,0.0009617877844580427,EGF,10.360833333333334
chr16:10091156-10092741,0.0015551832579402864,0.001655680711576146,1.4011126606233513e-05,-0.12504893726298108,0.13166666666666668,0.665,-0.5333333333333333,U,0.0011150690112594862,GRIN2A,19.727500000000003
chr4:107037415-107037542,0.0016551726060767197,0.0016551726060767197,2.369930399135797e-05,-0.12509449966185476,0.07500000000000001,0.325,-0.25,U,0.0018567630705508644,DKK2,22.06416666666667
chr19:29196910-29196971,0.0009208372160312344,0.0014835904120282129,7.43263897748744e-05,-0.14048047043699335,0.61,0.8533333333333334,-0.2433333333333334,U,0.004324235665198589,UQCRFS1,18.8075
chr7:16956461-16957279,0.00136045904485093,0.00136045904485093,1.0510813071679821e-05,-0.1515218003803379,0.05166666666666667,0.7050000000000001,-0.6533333333333334,U,0.0018966273447924252,AHR,23.161666666666665
chr10:113171733-113171877,0.0013592820642905244,0.0013592820642905244,8.381450932678298e-06,-0.15162734156778881,0.04666666666666667,0.7116666666666666,-0.6649999999999999,U,0.001308091470895207,TCF7L2,18.7025
chr4:73407191-73409104,0.0013448943270916198,0.0013448943270916198,2.0844735029520622e-05,-0.15291750635027282,0.03333333333333333,0.6750000000000002,-0.6416666666666668,U,0.0022855857169920154,ALB,19.40666666666667
chr4:109901313-109902130,-0.0013123499734842643,0.0013154766173997662,7.4539437092891414e-06,-0.15555542588557386,0.26333333333333336,0.9066666666666666,-0.6433333333333333,U,0.0027636207463266195,EGF,12.884166666666667
chr7:16926699-16928386,0.0011172735934301514,0.0011172735934301514,9.301543302811787e-06,-0.17332851680128086,0.06833333333333334,0.6883333333333334,-0.62,U,0.0030898809440700545,AHR,23.412499999999998
chr9:137130606-137130625,0.0007514667969983419,0.0007514667969983419,1.2153266767080213e-05,-0.2061308288969973,0.041666666666666664,0.52,-0.47833333333333333,U,0.0016533308400665137,GRIN1,25.289166666666663
chr6:117720995-117722155,0.0011483920869229782,0.0007290162925505883,1.913273117295138e-05,-0.2081439912023039,0.8316666666666667,0.9249999999999999,-0.09333333333333327,U,0.060524148249682844,NUS1,14.630833333333333
chr14:29998080-29998770,-0.00021369006767550742,0.0007256185361535951,2.5464902922531053e-06,-0.2084486718885201,0.405,0.8066666666666666,-0.4016666666666666,U,0.004061545845677803,PRKD1,16.5025
chr16:83778915-83779135,9.788759990892293e-05,0.000696172737660985,1.3706551728203189e-06,-0.21108911017857857,0.35833333333333334,0.8533333333333334,-0.49500000000000005,U,0.0013537081251051135,HSBP1,18.895833333333332
chr5:1457871-1458107,-0.0005175330425156665,0.0005175330425156665,2.784596479358542e-06,-0.22710793511567268,0.565,0.9166666666666666,-0.3516666666666667,U,0.00045590605959824735,NDUFS6,29.745833333333326
